feature,mean_abs_shap,mean_shap
feat_mean_remaining_mig,0.3183919827444718,0.30497400674217257
feat_mean_remaining_reinst,0.2742830969128584,-0.052785477126374006
feat_mean_network_penalty,0.2622635477642299,-0.05006680227494359
feat_total_ues,0.25756785199497795,-0.11696256368579598
feat_max_network_penalty,0.226561040402155,0.006095813684913607
feat_vim1_ram,0.19874041779362617,0.009433911955424264
feat_mean_security_penalty,0.1807058319709092,-0.05837001999051341
feat_vim1_cpu,0.12409023264965949,-0.07303896396477144
feat_vim0_ram,0.06555856875358172,-0.02349863415098236
feat_vim0_cpu,0.05520564912814184,0.040407928735861534
feat_min_remaining_mig,0.03141159486072411,0.0023162791649378868
feat_max_security_penalty,0.02403626949286969,0.011494591018583073
feat_mean_mtd_overhead,1.4605494359787677e-07,-7.01085124820688e-08
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
