feat_mean_mtd_overhead,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_security_penalty,feat_max_security_penalty
8.414566666668717e-05,0.00014693066666668987,-0.0007288993333333124,-0.0006313493333332899,0.0011818723333332697
0.0004929373333333095,4.939066666670867e-05,-0.002138092666666701,-4.714599999996445e-05,-0.002843389333333296
0.0011166110000000564,0.000949477666666668,-0.00021038400000000212,-0.0001661890000000168,-0.0016288156666666531
0.0020147326666666355,0.0003180376666667022,-0.0006507773333333037,-0.00013886399999998514,-0.001973428999999988
0.0007132619999999875,-0.0015675029999999766,0.0016601620000000219,-3.30346666666528e-05,-0.001203186333333319
0.0008194643333332818,-0.0018493456666666575,0.0016734593333333578,4.610433333336107e-05,-0.001115982333333306
0.0007811799999999799,-0.001499638333333317,0.0017183200000000186,4.4101666666673204e-05,-0.0011682633333333207
0.0019229839999999894,-0.0016421876666666722,0.0012124823333333516,0.00013226733333336431,-0.0015728459999999886
0.00114084566666662,-0.000759262666666646,-0.001905510999999978,-0.000768285999999978,-0.0026550859999999784
0.0002809986666666394,-0.0013101213333333284,0.0018565403333333519,0.000422783666666702,-0.0011975013333333205
0.0014273723333333404,0.0008696990000000268,-0.0005556526666666751,-0.00022207266666664357,-0.0014666460000000042
0.002269458666666683,0.00032510200000001325,-0.0007400096666666592,0.0001571353333333281,-0.001958986333333321
0.0012890166666666603,-0.00042926333333330935,-0.0015947066666666565,-0.0005046766666666677,-0.0025116699999999837
0.001896417000000019,0.001255243666666677,0.0004972003333333446,0.0008192703333333241,-0.0012884313333333293
0.002605295999999981,0.00031383600000002787,-0.0008929323333332981,0.00030914766666667164,-0.002282647333333338
0.002625724333333313,0.0003324310000000225,-0.0009280223333333041,0.0003112210000000127,-0.0022886539999999998
0.0022263733333333143,0.0003036916666666824,-0.0008199799999999869,7.311666666667935e-05,-0.0020005016666666373
0.0019382640000000105,0.0004486606666667102,-0.00034774433333331975,0.0004898273333333159,-0.002959307666666656
-4.3577000000009046e-05,-0.000797593666666684,0.002250063000000016,0.0009392396666667001,-0.0012844319999999669
0.0011440109999999964,-0.001296270666666662,0.0012531293333333578,-5.2129000000000585e-05,-0.001632040666666645
-0.00043057566666666186,-0.0012385123333333266,0.002016911000000001,0.0007423543333333446,-0.001514477333333318
0.00027299066666663756,-0.0016767826666666636,0.001756797333333354,0.0006179673333333458,-0.0014182726666666298
0.0012282829999999971,-0.0013047369999999946,0.0012322330000000294,6.012966666666948e-05,-0.0016462086666666406
0.0004302680000000069,-5.002200000000026e-05,-0.0006228436666666816,0.00018514300000000382,-0.002980845333333295
0.0,-0.0006615333333333178,-0.0008860366666666711,-0.00014281666666666332,-0.003269913333333293
0.0,0.00011492000000002701,-0.001055673333333345,-0.0008757099999999741,-0.0030018366666666506
0.0,0.000488588333333352,0.0004519016666666549,0.0009228950000000091,-0.002294684999999956
0.0,0.0007753383333333318,-0.0009805216666666898,-0.0009712749999999682,-0.00269484166666664
0.0,0.0005423033333333387,0.0004652433333333256,0.000873523333333341,-0.002351369999999957
0.0,0.00017497000000001706,-0.0011209333333333307,-8.619666666666997e-05,-0.003957139999999963
0.0,-4.4349999999986414e-05,-0.0010827199999999793,-0.00011410666666667161,-0.003748123333333309
0.0,0.0015361283333333701,-6.54616666666809e-05,0.0009044083333333359,-0.0023223749999999807
0.0,-0.0012719816666666786,0.001979818333333353,0.000770075000000025,-0.001425211666666655
0.0,-0.001037900000000022,0.001896766666666679,0.0009730133333333559,-0.001622179999999978
0.0,-0.0008938800000000139,0.0016672066666666848,0.0008782700000000192,-0.0015988966666666458
0.0,-0.0009091650000000195,0.0024426750000000356,-0.00029261833333333025,-0.0011881916666666415
