feature,mean_abs_shap,mean_shap
feat_mean_remaining_mig,0.5230584540704286,-0.11699696359907412
feat_mean_remaining_reinst,0.4379645298037626,0.0664301017778275
feat_mean_network_penalty,0.23824572082252243,-0.0012986811457001046
feat_max_network_penalty,0.23009159445313968,-0.05890958280861021
feat_vim1_ram,0.22598865063094503,0.0016932381350981956
feat_mean_security_penalty,0.14708490205102384,0.09163869658782435
feat_total_ues,0.10143199867035196,0.034818807530057304
feat_vim1_cpu,0.10112844780889281,0.07534761562341523
feat_max_security_penalty,0.09871804118621204,0.002027785382752825
feat_vim0_cpu,0.09556934043579957,-0.03672711338723806
feat_vim0_ram,0.08971671107161296,-0.053533304894648345
feat_min_remaining_mig,0.03134612267861505,-0.004475915836609408
feat_mean_mtd_overhead,1.950591902744446e-05,-1.4683365096042759e-05
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
