feature,mean_abs_shap,mean_shap
feat_mean_security_penalty,0.6048348496993475,-0.5974443989360299
feat_mean_remaining_reinst,0.45916589053198614,0.32983989133876257
feat_mean_remaining_mig,0.32166589513370575,0.15936139932706284
feat_mean_network_penalty,0.25482383970022343,0.05476469033592279
feat_max_network_penalty,0.22416608860362675,-0.09146671502106306
feat_vim1_ram,0.16504902783759712,0.012956739600891857
feat_vim1_cpu,0.12849595369384154,0.09817486036020714
feat_total_ues,0.1185288323882451,-0.0011775350854694292
feat_vim0_ram,0.07774075336062583,-0.0510275066456939
feat_vim0_cpu,0.07031643558241212,-0.01212347229516756
feat_max_security_penalty,0.061920959272426454,0.055954311279661065
feat_min_remaining_mig,0.05803452291051969,0.04236657772637606
feat_mean_mtd_overhead,0.00021741599076773843,-0.00017884198545884143
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
