feature,mean_abs_shap,mean_shap
feat_mean_remaining_mig,1.6185008516395225,1.3178158133414406
feat_mean_remaining_reinst,1.5780949500960564,-1.1089246716029801
feat_mean_network_penalty,0.39135537544225857,0.009118083965338199
feat_max_network_penalty,0.2942462801566235,0.0465270485020509
feat_mean_security_penalty,0.22837287870187975,-0.13149993363829546
feat_max_security_penalty,0.2254304041166929,-0.183867097329395
feat_vim1_ram,0.21797861890751197,0.026441162287663144
feat_vim0_ram,0.1856141695382327,0.0005649869399224313
feat_vim1_cpu,0.1500731679017006,-0.005318878118632803
feat_total_ues,0.13072255793057494,0.022849846338145127
feat_vim0_cpu,0.08863085737927166,0.00284754413607377
feat_min_remaining_mig,0.059947125989934374,0.00353864379871324
feat_mean_mtd_overhead,0.0005371940346606588,-9.254862004805242e-05
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
