feature,mean_abs_shap,mean_shap
feat_mean_remaining_reinst,0.37604725913926623,0.056463122548063335
feat_mean_remaining_mig,0.32777844465509853,-0.14703024609901666
feat_mean_network_penalty,0.25229419494866734,0.11997173642653186
feat_mean_security_penalty,0.20365971359544754,-0.07115383084172121
feat_max_network_penalty,0.18480638529685475,-0.05296499078425792
feat_vim1_ram,0.179277889676224,-0.06255208979566014
feat_max_security_penalty,0.13021540968058712,0.07900884015343763
feat_vim0_ram,0.10010900226625075,0.01054078205808963
feat_total_ues,0.09682861247221743,-0.00176013961140414
feat_vim1_cpu,0.05904381716410967,0.048635738734072155
feat_vim0_cpu,0.037496877449756785,0.012084203130555636
feat_min_remaining_mig,0.019472470016666698,0.008664368553979505
feat_mean_mtd_overhead,0.00019891627190278871,9.250552733100017e-05
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
