shap_feat_mean_mtd_overhead,shap_feat_mean_network_penalty,shap_feat_max_network_penalty,shap_feat_mean_security_penalty,shap_feat_max_security_penalty,ci,cj,action
0.0,0.0019150300546448,0.0057411885245901,-0.0010359836065573,0.0047802076502732,2,3,9
0.0,0.0003541680327868,0.0012657636612022,0.0008182445355191,-0.0033199631147541,2,4,5
0.0,0.0001328907103825,0.0001920901639344,-0.0043620109289617,0.0010484234972677,2,5,2
0.0,-0.0004150341530054,-0.007794575136612,-0.0016740204918032,-0.0053784030054644,2,6,8
0.0,-1.972131147541436e-05,0.0008014125683059,0.0031150218579235,-0.0014092213114753,2,7,7
0.0,0.002592800546448,0.0039347759562841,-0.0012818196721311,0.0061546857923497,2,8,9
0.0,0.0001328907103825,0.0001920901639344,-0.0043620109289617,0.0010484234972677,2,9,2
0.0,-7.655464480876319e-05,0.0010268169398906,0.0016466748633879,0.0082862759562841,2,10,5
0.0,-1.972131147541436e-05,0.0008014125683059,0.0031150218579235,-0.0014092213114753,2,11,7
0.0,0.0029936024590164,0.0041315368852459,-0.0011701325136611,-0.006835793715847,3,4,5
0.0,-2.865710382511872e-05,-0.0037159139344263,-0.0007211270491803,0.0015710915300546,3,5,2
-0.000122306557377,3.5201639344267094e-05,-0.0001854786885245,-0.0072040770491803,-0.0077633721311475,3,6,8
0.0,5.072950819671237e-05,0.0001288114754098,-0.004383,0.0012148524590164,3,7,2
0.0,0.000469337431694,0.0008980341530054,0.0010647418032786,0.0089683292349726,3,8,9
0.0,-2.15204918032931e-05,0.0008568592896174,0.0027205150273224,-0.0010703620218579,3,9,7
0.0,0.0033445915300546,0.0058988046448087,0.0001093374316939,0.0033726598360655,3,10,2
0.0,5.072950819671237e-05,0.0001288114754098,-0.004383,0.0012148524590164,3,11,2
0.0,0.0006438278688524,0.0025873360655737,0.000368669398907,0.0078006092896174,4,5,9
0.0,5.072950819671237e-05,0.0001288114754098,-0.004383,0.0012148524590164,4,6,2
0.0,-2.865710382511872e-05,-0.0037159139344263,-0.0007211270491803,0.0015710915300546,4,7,2
0.0,0.0039301584699453,-0.0009774945355191,-0.0004859125683059,-0.0033475382513661,4,8,5
0.0,-0.0004346024590163,-0.0089756871584699,-0.001414031420765,-0.0047197117486338,4,9,8
0.0,0.0003541680327868,0.0012657636612022,0.0008182445355191,-0.0033199631147541,4,10,5
0.0,0.0022899781420765,0.0003780928961748,0.0043073169398906,0.0049990546448087,4,11,9
0.0,0.0028243128415301,0.0053741270491803,-0.0002404795081967,0.0034434822404371,5,6,9
0.0,2.1773224043755007e-05,0.0008648579234972,0.0037427978142076,0.009091538251366,5,7,8
0.0,0.0005701079234973,0.0019081516393442,0.0003000560109289,-0.0036591024590164,5,8,5
0.0,0.0006655792349726,0.0001953551912568,0.0033572322404371,0.0077562759562841,5,9,9
0.0,0.0001328907103825,0.0001920901639344,-0.0043620109289617,0.0010484234972677,5,10,2
0.0,-0.0001223538251365,0.0009559521857923,0.0036332855191256,0.0092540833333332,5,11,8
0.0,0.0044816748633879,0.0044368306010928,-0.0016852103825136,0.0042941475409836,6,7,9
0.0,0.0007314986338797,-0.0032689166666666,-0.0041408346994535,-0.0084347800546448,6,8,8
0.0,0.000156943989071,-0.00239475,0.0026788292349726,0.0020454685792349,6,9,7
0.0,0.0007880532786884,-0.010768681693989,-0.0010749521857923,-0.0040844521857923,6,10,8
0.0,0.0044816748633879,0.0044368306010928,-0.0016852103825136,0.0042941475409836,6,11,9
0.0,0.0001505587431693,0.000174987704918,0.0034111270491803,-0.001203181693989,7,8,7
0.0,-9.789617486340164e-05,0.0009553032786885,0.00168856284153,0.0092999972677595,7,9,8
0.0,-1.972131147541436e-05,0.0008014125683059,0.0031150218579235,-0.0014092213114753,7,10,7
0.0,0.0009747677595628,0.0011679726775956,0.0006129125683059,0.0086447896174863,7,11,9
0.0,0.0001232267759562,0.0033992677595628,-0.0033373114754098,-0.0031737896174863,8,9,2
