feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_mean_remaining_mig,feat_mean_remaining_reinst,feat_total_ues
0.0,0.0,0.0,0.0,0.0,0.0,-0.2627072838885667,2.677430021664743,-1.6776065358585552,0.2040320525714233,37.119639934324724,7.0944018561414435,16.76698810744478
0.0,0.0,0.0,0.0,0.0,0.0,0.6692078496280658,1.040404982934772,-4.12411391852856,0.9128775500247633,38.27008060440474,8.876213229581431,16.277507854354774
0.0,0.0,0.0,0.0,0.0,0.0,0.6692078496280658,1.040404982934772,-4.12411391852856,0.9128775500247633,38.27008060440474,8.876213229581431,16.277507854354774
0.0,0.0,0.0,0.0,0.0,0.0,3.9627084832699975,0.23166491942330936,6.437338060583337,2.189043688176627,45.20675880154334,10.071081952990012,17.78075654641336
0.0,0.0,0.0,0.0,0.0,0.0,3.971762037995722,0.22568028902904302,6.439953638449043,2.16263649866234,45.18035161202906,10.080135507715738,17.81883286851906
0.0,0.0,0.0,0.0,0.0,0.0,5.59301388893046,2.5578064981804762,3.796912998737121,1.8868038021304443,45.72051356144051,9.940910597993819,16.383391104987137
0.0,0.0,0.0,0.0,0.0,0.0,8.598777046575226,1.2685341298852266,1.5154742584152088,1.1874059877319212,45.51059085202191,9.258803807985256,18.539766369785237
0.0,0.0,0.0,0.0,0.0,0.0,-0.8469988548495238,2.1350893309004797,1.243799654397105,2.223914964097141,36.896796304913785,10.860457887670506,10.795990205270494
0.0,0.0,0.0,0.0,0.0,0.0,-2.1861419503414297,0.8015088995219096,2.870282123448556,2.5608255474818904,37.671013361125226,11.44570088474193,10.145860626421904
0.0,0.0,0.0,0.0,0.0,0.0,-4.389916645149515,-3.1330288166628693,-2.6707939259562252,-5.066216482619532,36.397705107040466,9.466205925207168,9.564229010540494
0.0,0.0,0.0,0.0,0.0,0.0,-2.412468490588558,0.3440964836980669,4.613521524454757,3.3115563635147485,35.442910800551424,11.778160479541437,10.231272331228103
0.0,0.0,0.0,0.0,0.0,0.0,-2.1568427838838247,1.1007548004995318,3.184498874869501,3.186558685902851,35.83750727619951,11.410203956279537,10.746368682532875
0.0,0.0,0.0,0.0,0.0,0.0,-1.795264137204775,1.5943159985819062,4.001423460798563,5.614605771691904,34.25882519838855,9.543282315045252,10.091860885098574
0.0,0.0,0.0,0.0,0.0,0.0,-2.512436670325718,-2.4456309667290625,8.814861901100953,8.370058547067611,32.49299447196429,9.476343821614273,9.112858387707636
0.0,0.0,0.0,0.0,0.0,0.0,-8.187095019645717,-8.437716470999058,4.179673563650951,5.695996275607608,26.10368166988095,8.87189972939097,5.870409584514286
0.0,0.0,0.0,0.0,0.0,0.0,-3.288244302547632,-3.5093153992676207,10.626909705819044,10.627418022965703,30.35309522062237,10.290671459739064,8.208514785069049
0.0,0.0,0.0,0.0,0.0,0.0,-3.276249151218103,-3.4973202479380965,10.638904857148567,10.639413174295225,30.323107342298556,10.26068358141526,8.220509936398575
0.0,0.0,0.0,0.0,0.0,0.0,-1.9831794764452322,-1.6280814681052576,10.745551656908109,6.644558615851412,32.498248099404755,8.85357522990477,8.178376834881421
0.0,0.0,0.0,0.0,0.0,0.0,-4.291941849059522,-2.165982350239524,6.783034253540477,6.405386698540461,33.76197252279379,13.08250020404049,9.73408001278382
0.0,0.0,0.0,0.0,0.0,0.0,-2.8066006652314206,-0.5574723776380992,-1.8607337394647847,-1.5292925439514211,34.00976669301521,8.732840409675244,12.131401395995255
0.0,0.0,0.0,0.0,0.0,0.0,-2.8532641819866593,-0.4146842850466683,-1.818009833646681,-1.2889636365300077,33.425685373736655,8.58824254866001,12.480903187213345
0.0,0.0,0.0,0.0,0.0,0.0,-4.268482022789515,-1.3584777573895317,-1.9241648410162173,-0.9042635423228802,34.05875525603381,8.355608587767149,14.160933492117156
0.0,0.0,0.0,0.0,0.0,0.0,-2.8917467719542875,-0.38903795862763957,-1.8946309047109684,-1.2327130369909531,33.07901121932238,8.492375150689055,12.95665147467239
0.0,0.0,0.0,0.0,0.0,0.0,-2.564442417433307,-0.6271140339766674,2.1373099589566698,1.2639725305466472,39.02557036113997,9.451503265953328,11.016525497213342
0.0,0.0,0.0,0.0,0.0,0.0,-4.601298010260936,0.10959328914237432,2.235670621865695,2.438032821559032,38.74440964099902,9.54207393523906,11.234842863855736
0.0,0.0,0.0,0.0,0.0,0.0,-1.9681482349852275,-1.686490695578577,2.3665289631947424,1.017217685668079,39.84003145062477,9.204801801141425,10.92938419233477
0.0,0.0,0.0,0.0,0.0,0.0,-1.6165986411119013,3.9221649697947423,-0.8477981396685702,-0.34005088011522844,40.15546718149475,7.518531745384759,16.169020876621435
0.0,0.0,0.0,0.0,0.0,0.0,0.8905703302138035,2.4709101353337846,-2.2150940132261883,-0.511137052616192,39.44605673638382,8.384258774933812,16.49517220137716
0.0,0.0,0.0,0.0,0.0,0.0,0.8905703302138035,2.4709101353337846,-2.2150940132261883,-0.511137052616192,39.44605673638382,8.384258774933812,16.49517220137716
0.0,0.0,0.0,0.0,0.0,0.0,-0.48169554099951706,3.6500250010504574,-2.306095290952851,0.22813477108047664,39.03790708265714,8.19800267670381,16.63445841286047
0.0,0.0,0.0,0.0,0.0,0.0,0.7472863746557096,2.631112185992357,-1.6068418009309526,0.22178710144571312,39.23843939040238,7.389067742985724,16.33988611784905
0.0,0.0,0.0,0.0,0.0,0.0,0.5366617832623736,1.9820818081290321,-1.4310791043609445,-0.05753004575763043,37.51508878396571,8.577323440002392,17.838190447159047
0.0,0.0,0.0,0.0,0.0,0.0,0.8159885901847495,2.5623824443980774,-1.5598814396019036,0.22008961188809906,39.2651580103081,7.527530803634761,16.129469091588106
0.0,0.0,0.0,0.0,0.0,0.0,0.047837501447133945,2.5058033637371375,-2.134641134486179,0.21778162952046404,40.82472147406711,7.590490065243821,15.908744212870483
0.0,0.0,0.0,0.0,0.0,0.0,-1.6890903251976093,3.742041803475698,-0.9076957818509441,-0.4293842129876282,41.31303204547904,7.37267482154239,15.559158761939031
0.0,0.0,0.0,0.0,0.0,0.0,1.0038966205528683,2.177912040849507,-1.9412739090138003,-0.5952342557504835,40.67917857710953,8.178336630992861,15.457921407659507
0.0,0.0,0.0,0.0,0.0,0.0,1.2904939281752432,2.212799022905236,-2.708742886421412,-0.8087879981280821,40.26151613218189,9.141509746298572,15.57194916738855
0.0,0.0,0.0,0.0,0.0,0.0,1.013399592123815,2.1376728395737903,-1.9052802090961825,-0.6141968834128733,40.81166368356379,8.333348479300465,15.18412961034716
0.0,0.0,0.0,0.0,0.0,0.0,0.6022998298471349,2.826997894997129,0.07851506226712957,-0.7834308103395323,41.3317970460338,8.608807739987144,16.701069569607164
0.0,0.0,0.0,0.0,0.0,0.0,-3.5777750735952396,-2.2504615667818912,1.4183882924280775,0.7886420459447621,38.638080397108084,10.15926825261477,14.527182814681428
0.0,0.0,0.0,0.0,0.0,0.0,-4.047231333090956,-1.2766419051676294,-2.0953242729176256,-1.5102728328309707,34.96817373533904,9.52316793536906,12.55803784569906
0.0,0.0,0.0,0.0,0.0,0.0,1.671693863356176,-0.5051412516571718,1.9590714248561818,-0.09774293650048094,41.85493035189624,8.542370288562852,15.940874591886187
0.0,0.0,0.0,0.0,0.0,0.0,1.7451337051095002,-0.4702503963238501,2.0180480466061854,-0.00456359480047297,41.860816327316236,8.728987045712858,15.487885198779534
0.0,0.0,0.0,0.0,0.0,0.0,1.3907782295666693,0.4475467403099817,2.38990096653998,-0.9777812004166719,41.94339244118003,10.93311347678666,13.239105678433328
0.0,0.0,0.0,0.0,0.0,0.0,-4.089243768440952,-2.4454574922509735,6.977783333172372,6.749089757832358,34.86335343050906,13.457044870295743,7.796479361282392
0.0,0.0,0.0,0.0,0.0,0.0,-9.488220120168087,-8.111810950154764,-0.12625060858145787,0.8647381556385731,32.694218901048544,10.297044057658596,7.967129896958574
0.0,0.0,0.0,0.0,0.0,0.0,-1.3706396523271507,-0.7643211874304754,7.391368815196194,6.003364854689503,35.25645373655619,10.092870746972872,6.699952178742861
0.0,0.0,0.0,0.0,0.0,0.0,-1.7283762503480788,-0.6239598108881168,5.753014796488578,5.411842839348559,37.09628198224855,10.574567641725253,6.825678293825244
0.0,0.0,0.0,0.0,0.0,0.0,-1.7158618882233279,-0.03713483603335277,2.816618494869981,3.221862303463317,39.441191769650004,12.564874873426696,7.0174987752466675
0.0,0.0,0.0,0.0,0.0,0.0,-1.712557933865701,-0.03585579420573026,2.8199224492275987,3.2251662578209435,39.425417868564274,12.566153915254318,7.020802729604279
0.0,0.0,0.0,0.0,0.0,0.0,-7.207308812799046,-8.60069252151239,1.3852582668976083,3.2650022725309555,27.80072400636094,9.99834609154097,7.455520029380952
0.0,0.0,0.0,0.0,0.0,0.0,-3.475346806184281,-3.3672078613842764,-1.3224228814009749,-1.74390706896762,37.07015840472571,10.91512090804239,10.043514477569047
0.0,0.0,0.0,0.0,0.0,0.0,-1.4671227793704567,-1.4032003910638124,1.0681441369695244,1.7808271068861687,41.80300855738617,10.874193869006199,7.04747466258619
0.0,0.0,0.0,0.0,0.0,0.0,0.5653119142632947,-1.9317934572466655,0.9361552812700034,-1.129722643720001,43.41361581545001,12.978109287440013,14.53438013494333
0.0,0.0,0.0,0.0,0.0,0.0,3.923381767614268,1.6304480013342442,4.343596785720941,3.0686266104709383,46.9916099246243,11.181293588920967,14.740395773714306
0.0,0.0,0.0,0.0,0.0,0.0,3.0507590354423684,3.662939256755712,3.0954798960157115,4.692917151492367,45.80873360889904,13.250552447779048,12.317971056015736
0.0,0.0,0.0,0.0,0.0,0.0,3.0507590354423684,3.662939256755712,3.0954798960157115,4.692917151492367,45.80873360889904,13.250552447779048,12.317971056015736
0.0,0.0,0.0,0.0,0.0,0.0,0.8951186217490368,1.129340670249039,-2.93842785473094,0.5279133668423555,39.590213486389054,11.462155021122394,14.294423800779047
0.0,0.0,0.0,0.0,0.0,0.0,0.8951186217490368,1.129340670249039,-2.93842785473094,0.5279133668423555,39.590213486389054,11.462155021122394,14.294423800779047
0.0,0.0,0.0,0.0,0.0,0.0,0.673691344323305,-2.3796798266233488,1.5024696428833366,-0.9387249179133477,43.25250332759001,11.550628015820012,15.705168746320004
0.0,0.0,0.0,0.0,0.0,0.0,-1.8601727005471373,-1.5681391301671468,1.2648513435828623,1.601053362006166,41.34045753113618,8.933726268296196,9.99154848809286
0.0,0.0,0.0,0.0,0.0,0.0,-1.8601727005471373,-1.5681391301671468,1.2648513435828623,1.601053362006166,41.34045753113618,8.933726268296196,9.99154848809286
0.0,0.0,0.0,0.0,0.0,0.0,-2.0423603186404757,0.44605178060285056,2.854209151642848,3.1877853358261756,38.328016623232855,11.308265778282882,9.227081141452853
0.0,0.0,0.0,0.0,0.0,0.0,-2.0640219811252307,0.4445797365514039,2.8132183291114203,3.4381403306547433,38.1945622895281,11.255662480678115,9.226908307001425
0.0,0.0,0.0,0.0,0.0,0.0,-3.996191642162846,-3.233206695056198,-2.6086619404162263,-3.489575702282881,34.95037813469379,9.016868919137172,9.528573098487168
0.0,0.0,0.0,0.0,0.0,0.0,-0.930388162485734,2.1322274113709523,1.660604591417608,2.467310947514272,37.07723349823761,10.699994214804304,10.202066991540965
0.0,0.0,0.0,0.0,0.0,0.0,-1.9084499813723799,0.3793617564276133,2.9716962604742574,3.5036186487542773,38.05652841808095,11.67603468754098,8.630259702494286
0.0,0.0,0.0,0.0,0.0,0.0,-0.930388162485734,2.1322274113709523,1.660604591417608,2.467310947514272,37.07723349823761,10.699994214804304,10.202066991540965
0.0,0.0,0.0,0.0,0.0,0.0,-7.790818741146659,-7.75183157148667,1.3018388057899841,2.975245321809994,28.72163278083665,10.05016545730335,6.590617279293334
0.0,0.0,0.0,0.0,0.0,0.0,-0.930388162485734,2.1322274113709523,1.660604591417608,2.467310947514272,37.07723349823761,10.699994214804304,10.202066991540965
0.0,0.0,0.0,0.0,0.0,0.0,0.5470406015214166,-2.6630802051019122,1.1855569995681177,-1.700104177215237,43.45711329718474,12.110097551031437,16.429432265411418
0.0,0.0,0.0,0.0,0.0,0.0,0.036116822949040284,2.866061862489041,-2.7678326985242676,1.9127718876290467,40.17881218414902,7.355420033442388,15.379387020265723
0.0,0.0,0.0,0.0,0.0,0.0,1.1373434606423987,2.0340080746223834,-2.414080152077588,0.995539628565701,40.250101115129,8.201766842449056,14.756058143069048
