step,leaf_id,abstract_state,env_action,silver_class,g_value
183,31,13,1,1,39.55588912963867
184,49,23,3,5,-11.38817406
185,48,22,2,9,-5.901900768
186,49,23,3,5,-13.4277153
187,48,22,3,9,-16.38863373
188,31,13,10,1,15.123088836669922
189,32,14,7,7,-45.39139557
190,43,19,3,6,-14.39088058
191,43,19,11,6,17.04605484008789
192,7,1,10,3,15.111990928649902
193,38,16,9,1,61.05281448364258
194,46,21,7,2,-46.59723663
195,46,21,4,2,-29.87235832
196,38,16,11,1,17.65523910522461
197,38,16,10,1,15.289031982421877
198,38,16,10,1,14.53321361541748
199,46,21,4,2,-32.34842682
200,3,0,3,1,-17.26448631
201,3,0,0,1,-30.15573692
202,11,2,5,5,46.006813049316406
203,22,8,4,5,-32.24411774
204,27,11,2,5,-3.653401852
205,17,5,7,5,-46.04639816
206,22,8,9,5,58.86239242553711
207,14,4,1,2,39.24388122558594
208,38,16,7,1,-47.05978012
209,38,16,1,1,38.43497848510742
210,38,16,3,1,-12.56059551
211,38,16,1,1,37.55461120605469
212,14,4,0,2,-30.25203896
213,26,10,4,0,-32.39336395
214,17,5,1,5,37.130130767822266
215,22,8,7,5,-45.99424744
216,26,10,7,0,-46.58442688
217,26,10,7,0,-46.69496536
218,3,0,5,1,45.75530624389648
219,3,0,9,1,58.86897659301758
220,25,9,7,7,-45.39588547
221,43,19,11,6,18.664430618286133
222,40,17,1,7,38.22836685180664
223,46,21,11,2,17.60690689086914
224,40,17,7,7,-45.44726944
225,46,21,7,2,-44.94931793
226,45,20,3,1,-15.36378193
227,46,21,7,2,-44.18381119
228,40,17,0,7,-30.67007637
229,27,11,7,5,-46.14694214
230,17,5,4,5,-30.84118843
231,17,5,4,5,-30.50321579
232,27,11,7,5,-45.81869125
233,19,6,10,8,15.89236545562744
234,27,11,7,5,-46.22439957
235,40,17,8,7,57.514007568359375
236,40,17,5,7,43.863189697265625
237,40,17,7,7,-45.71231461
238,40,17,4,7,-32.34101486
239,40,17,7,7,-47.66938782
240,40,17,1,7,37.763790130615234
241,20,7,7,2,-46.70327759
242,27,11,7,5,-45.62763214
243,20,7,10,2,15.111810684204102
244,27,11,3,5,-14.97513962
245,43,19,1,6,37.87606430053711
246,20,7,7,2,-47.06825638
247,26,10,7,0,-46.66485214
248,26,10,7,0,-46.0393486
249,26,10,8,0,55.93528366088867
250,20,7,7,2,-45.32480621
251,22,8,1,5,37.03961944580078
252,20,7,1,2,37.29109954833984
253,26,10,9,0,59.77453613
254,20,7,5,2,44.91718673706055
255,40,17,7,7,-45.12613297
256,40,17,9,7,59.302547454833984
257,40,17,1,7,41.91111373901367
258,31,13,7,1,-18.73152542
259,31,13,4,1,-9.891615868
260,32,14,10,7,27.63365364074707
261,32,14,1,7,47.33162689208984
262,32,14,5,7,43.06059265136719
263,43,19,4,6,17.322050094604492
264,43,19,7,6,36.15702438354492
265,43,19,4,6,31.168806076049805
266,43,19,1,6,39.366825103759766
267,43,19,7,6,45.53533172607422
268,31,13,8,1,13.801355361938477
269,32,14,2,7,25.70610809326172
270,32,14,3,7,40.63704299926758
271,32,14,10,7,42.139461517333984
272,32,14,1,7,31.040733337402344
273,43,19,0,6,43.40930938720703
274,43,19,10,6,41.70023727416992
275,31,13,0,1,50.462528228759766
276,48,22,4,9,52.90218734741211
277,31,13,7,1,43.59685897827149
278,31,13,7,1,42.46412277
279,32,14,7,7,42.37929153442383
280,32,14,7,7,42.38644027709961
281,31,13,1,1,52.935523986816406
282,32,14,0,7,59.62945175170898
283,31,13,8,1,53.214820861816406
284,32,14,5,7,56.134090423583984
285,32,14,10,7,51.26130294799805
286,31,13,10,1,51.540626525878906
287,49,23,7,5,46.01349258422852
288,48,22,1,9,55.26234817504883
289,49,23,1,5,52.76976776123047
290,32,14,5,7,52.76591110229492
291,31,13,11,1,54.1967659
292,22,8,0,5,40.08433914
293,42,18,7,7,47.75502395629883
294,19,6,0,8,35.497005462646484
295,19,6,11,8,50.5049057006836
296,22,8,7,5,46.91200256347656
297,42,18,1,7,34.26554107666016
298,42,18,7,7,43.46088790893555
299,42,18,5,7,37.28733444213867
300,42,18,4,7,41.05824661254883
301,42,18,10,7,35.51153564453125
302,22,8,7,5,36.66869735717773
303,42,18,7,7,34.29045867919922
304,27,11,3,5,37.08742141723633
305,19,6,7,8,31.55522727966309
306,19,6,4,8,35.25388717651367
