step,leaf_id,abstract_state,env_action,silver_class,g_value
605,11,3,7,7,28.99723243713379
606,31,14,7,2,30.055063247680664
607,13,5,11,7,29.082393646240234
608,13,5,4,7,29.54803276062012
609,46,22,11,2,30.08311462402344
610,42,20,11,8,30.191482543945312
611,13,5,4,7,30.971418380737305
612,42,20,4,8,30.284969329833984
613,42,20,11,8,30.932958602905277
614,42,20,11,8,30.343358993530277
615,42,20,11,8,29.76193618774414
616,42,20,3,8,29.214975357055664
617,13,5,11,7,29.36642837524414
618,13,5,11,7,29.34173011779785
619,46,22,3,2,29.626096725463867
620,42,20,11,8,29.82800293
621,26,11,3,5,29.83485221862793
622,42,20,11,8,31.212202072143555
623,42,20,11,8,30.50754165649414
624,71,34,3,1,30.370346069335938
625,71,34,11,1,30.322589874267575
626,71,34,3,1,30.08805084228516
627,71,34,11,1,29.56515884399414
628,11,3,11,7,29.45022392272949
629,71,34,3,1,29.86610412597656
630,71,34,11,1,29.895191192626957
631,31,14,3,2,30.539939880371094
632,71,34,11,1,30.605955123901367
633,71,34,11,1,29.86613655090332
634,71,34,3,1,30.525270462036133
635,71,34,2,1,29.40780639648437
636,31,14,3,2,29.662338256835938
637,31,14,10,2,29.96702003479004
638,11,3,3,7,29.984575271606445
639,71,34,3,1,30.667903900146484
640,71,34,2,1,29.74276733398437
641,71,34,3,1,30.202741622924805
642,71,34,10,1,30.41546630859375
643,12,4,2,6,29.924604415893555
644,64,31,4,11,23.56260299682617
645,71,34,2,1,30.666597366333008
646,71,34,3,1,30.84962272644043
647,71,34,2,1,30.586566925048828
648,71,34,3,1,30.39110565185547
649,71,34,2,1,30.703882217407227
650,12,4,2,6,30.36770439147949
651,37,18,3,5,30.117244720458984
652,12,4,2,6,30.39408493041992
653,35,16,7,9,30.24301147460937
654,31,14,9,2,29.892505645751957
655,31,14,7,2,30.541820526123047
656,58,28,9,0,30.284706115722656
657,6,1,7,0,30.34287643432617
658,58,28,7,0,31.361099243164062
659,58,28,7,0,30.115467071533203
660,58,28,7,0,31.144229888916016
661,58,28,7,0,29.931655883789062
662,6,1,8,0,20.92216110229492
663,31,14,7,2,31.29388236999512
664,6,1,7,0,30.162569046020508
665,31,14,7,2,31.239675521850582
666,12,4,10,6,29.896440505981445
667,12,4,7,6,30.42023658752441
668,64,31,7,11,31.721803665161133
669,66,32,7,6,30.31058120727539
670,66,32,7,6,31.27484703063965
671,66,32,7,6,29.871641159057617
672,66,32,7,6,30.30317687988281
673,66,32,7,6,30.67228507995605
674,12,4,7,6,29.593341827392575
675,31,14,7,2,30.60809135437012
676,12,4,10,6,29.916797637939453
677,12,4,7,6,29.85944557189941
678,66,32,7,6,30.69562149047852
679,66,32,7,6,29.53947257995605
680,66,32,7,6,30.402666091918945
681,12,4,9,6,29.987136840820312
682,12,4,7,6,29.60685920715332
683,71,34,7,1,30.42381858825684
684,12,4,9,6,29.72409439086914
685,31,14,6,2,30.31645774841309
686,71,34,7,1,29.84135627746582
687,31,14,9,2,30.13201904296875
688,12,4,5,6,30.23750114440918
689,71,34,5,1,30.43297576904297
690,71,34,7,1,30.458986282348636
691,71,34,7,1,29.299999237060547
692,71,34,11,1,24.136369705200195
693,6,1,6,0,31.299131393432617
694,42,20,10,8,28.46901512145996
695,6,1,6,0,29.76931953430176
696,42,20,6,8,29.841524124145508
697,26,11,7,5,30.21379852294922
698,6,1,3,0,30.20801544189453
699,6,1,0,0,19.093551635742188
700,26,11,3,5,29.70999526977539
701,26,11,3,5,31.021671295166016
702,11,3,3,7,29.97072410583496
703,26,11,3,5,30.890634536743164
704,11,3,10,7,30.083335876464844
705,6,1,3,0,30.614898681640625
706,45,21,3,5,31.354835510253903
707,42,20,3,8,29.948190689086918
708,26,11,3,5,30.93214988708496
709,6,1,2,0,29.91778945922852
710,6,1,3,0,30.30648422241211
711,37,18,3,5,31.288658142089844
712,6,1,3,0,30.147214889526367
713,31,14,3,2,31.28725242614746
714,6,1,2,0,30.08969116210937
715,11,3,3,7,30.43362045288086
716,37,18,3,5,31.42531967163086
717,11,3,3,7,30.32905960083008
718,31,14,3,2,31.375207901000977
719,11,3,2,7,30.189233779907227
720,11,3,3,7,30.49754524230957
721,37,18,3,5,31.424842834472656
722,11,3,3,7,30.202173233032227
723,31,14,3,2,31.28697204589844
724,11,3,5,7,30.169620513916016
725,11,3,5,7,30.26421356201172
726,31,14,3,2,31.136571884155277
727,31,14,0,2,18.63512611
728,35,16,3,9,31.090171813964844
