feat_mean_mtd_overhead,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_security_penalty,feat_max_security_penalty
28.887572432685896,3.938726848145791,5.485576228887102,37.65604972071307,117.28306075636266
35.7561968713149,10.072062422847296,13.995912733577564,46.76565823662531,85.04496767311302
43.98637509929512,8.793705270644722,11.451518315080982,45.26939534742392,82.71282917358806
38.26911367403711,5.3185875875558395,18.87005207979892,46.65497736416825,83.86909024217191
31.707766654673353,10.86679571018908,14.646154219262854,53.01300053861645,80.0163228191309
20.036899005785585,38.454607932460796,54.863664492111425,35.87570431666659,41.47629462697716
19.590250553881333,37.112741308504965,53.2902207451043,39.902304416397264,42.9429857485121
50.571646359029046,26.634565867930434,43.601607186374586,34.79536499321234,36.66871375065828
14.110423767040572,37.398714295221566,53.82275821535295,41.22655691750738,45.630002277277526
13.71642096639519,39.27868091591615,55.76460596513028,42.46106068818238,44.596997541502546
12.902217906348028,38.69993749292866,55.70853712798635,41.42185645191569,45.82391796464705
15.690370237366238,37.64706734360031,54.19885222226039,41.353227293697294,45.235644915260885
15.321027352680886,37.27720057391491,53.864055681151626,41.296389860511866,44.96367940085947
14.738686279212601,37.834521159719664,54.28295085010308,41.78454964432971,45.92737857833182
39.13641504143061,14.149485601807067,6.945093011209906,57.910071390453865,75.65085264355321
43.67165333472745,-5.603190797754024,27.798387159218354,55.08384384544065,71.30400796029882
23.5330793324051,21.64162646783695,10.106476586504925,60.33134620674874,78.43113622630663
48.12838205869058,13.253182293849111,4.647359004135069,54.703560929168646,71.82595867116596
17.915081603610396,15.306146478522813,15.158671562099528,62.98589988202444,80.23239257626001
17.170480050833003,2.211387883835812,36.340987338777396,59.04463881193339,77.68248939897353
43.047011775923494,-4.9038156264794,29.33456652079113,54.27427242724809,71.35213082095181
0.0,18.329123067077205,42.4593265271099,59.35464237037319,76.46395023561311
0.0,44.33003513665425,64.42548694172754,42.65110205723826,44.07627255674087
0.0,43.87497785899123,63.89900343776453,41.163234403036,43.80626296278402
0.0,41.364958032235684,60.161988416052075,51.043581677402706,40.365127355732966
0.0,39.94155354170309,62.999284809884685,41.245456247606846,46.98441489834208
0.0,41.33800872121677,62.62158986590828,42.167798904506114,47.01992791166728
0.0,20.62033056058695,37.319695727561424,55.93603304122917,77.62436208222165
0.0,22.88494262496215,38.468075202843856,56.85099585107718,78.765272173634
0.0,45.188597727275976,66.84406719433423,37.9843193536087,46.7447820460483
0.0,45.90123021794073,68.67810155443227,40.35021619599388,42.858669463740185
0.0,45.5259237140222,66.78939142332887,39.30570497371943,44.0854025813295
0.0,43.97807233810917,63.91785883924919,41.23676610852806,47.661867802470624
0.0,45.779898586328386,66.33129560166836,41.843009674290236,40.227728474605186
0.0,54.39702489679459,86.10731501569045,6.321758686264786,42.283095090681435
0.0,44.261258882342034,64.81265589768206,40.294377498037235,38.867648544338635
0.0,45.05840182619227,65.38074643789896,40.12220627370413,39.067255960717915
0.0,44.5138846749095,65.46892339748278,38.56437734593504,41.89622152793984
0.0,44.80871452675951,65.96263910979953,38.751306212271174,42.11821108356979
0.0,45.37362859729069,65.92502561263069,41.378771240524394,39.860959828340924
0.0,44.57626158199461,65.90037166093458,38.32682027696879,43.26990490341997
0.0,47.81576613830574,67.47366180531239,32.44531216726244,45.52232650335534
0.0,45.70457897241189,66.45845312501856,39.08684220375957,39.91007012066307
0.0,47.209454579535866,66.93280862064252,32.26482968162594,45.06021696059565
0.0,45.44845370024517,66.61221448011851,39.18488893891603,39.88380105989763
0.0,25.139767617594117,39.986079078211304,54.600355612501964,71.59096867604573
0.0,10.023866194101373,57.83953958993789,52.886382572840944,76.496970945344
0.0,47.156057305299626,68.10262206560624,40.0330881563099,41.20174165518421
0.0,46.58987970787861,67.63085181048521,39.19512168131956,43.859325597169736
0.0,45.95024779991309,66.99121990251975,38.75286190495484,43.3878255050123
0.0,46.397833964889976,67.34439872519661,38.849035742766944,40.50660323509333
0.0,45.238336968137716,67.17641729491102,36.894181014909265,42.800029529637285
0.0,30.701891050353453,37.48432557021241,53.426479362591685,69.56939657101978
0.0,8.820667761683922,55.15119008554496,53.8558563720726,74.90650998770788
0.0,45.4889569992195,66.59040296990659,38.77649059996605,42.26237632346409
0.0,46.185360089178,67.14018870446507,38.898711232902116,40.422218513960274
0.0,46.26033708020537,67.21540345284532,38.86506246860267,40.39630511648881
0.0,44.8414593867379,65.8824314893445,37.9838318686017,42.599339291915115
0.0,27.729314344690778,38.8536480506167,54.348481996042594,70.93399014280773
0.0,21.406009472963802,41.360511820117345,58.65337116338917,74.28605721440623
0.0,34.32813884712025,19.80819137547192,63.210747820628505,75.77846543869103
0.0,34.039215140340204,20.153170351602853,62.760138944476395,76.02088891598052
0.0,10.54909898295287,55.67254885475965,55.208432167880815,70.96440726293945
0.0,19.63024663364922,44.69965293859518,57.2249479454813,73.1216679446743
0.0,29.062975108795857,22.59730248128622,64.31927474760597,77.95195275311039
0.0,10.473534710676688,59.362032855270236,54.681705022329,69.62703157478813
0.0,45.54202742587256,64.86710076847251,40.272594780006045,41.71863129857622
0.0,9.10991669551666,54.93873014278304,52.4753546086398,73.8362832459097
0.0,44.41894376450611,65.41055071541278,40.87789145333463,39.1514415452402
0.0,44.83291646692621,65.98684104996616,38.78000588390455,42.14621007160307
0.0,45.67122020774105,66.63732232164773,41.92060580948264,40.26315539694653
0.0,5.858025093112417,58.70155552556695,52.381765450060215,75.36608217879711
0.0,28.778510969478333,40.00032968420088,55.631319855598655,71.48808805075882
0.0,31.42695194485256,38.49142467190152,55.762998750672786,70.8038025138989
0.0,44.81412488734665,65.96804947038662,38.26533819537937,41.65271507186546
0.0,43.96375544261941,64.91879416519272,38.440077186778325,41.472457092594695
0.0,44.57895891527109,65.48151902549151,38.89160095214379,42.035990528946726
0.0,40.21490789399357,64.14224703640853,41.884931994091914,47.337931960249726
0.0,45.91622313181089,66.40021615033135,41.257173181303216,39.95893632852486
0.0,45.16993099210787,65.77694550536167,41.49519144591685,39.79250721577142
0.0,32.99025087591443,44.0498243147665,46.83810569564831,68.37362144568014
0.0,27.045741815055493,37.85168268545964,53.890639504284856,69.61204612750232
0.0,43.505884752699224,64.81969570853921,37.378557451221695,42.49596000993985
0.0,44.16148662520085,64.96698561627416,38.73662812911303,41.88339080419475
0.0,41.982117138044615,62.19039931325124,40.13555599724728,46.04217959049748
0.0,42.12343732847431,62.33171950368095,40.27687618767695,46.168817163739675
0.0,44.262614238792985,65.77912474133294,38.56213630212352,43.221337083939595
0.0,42.429785178661525,62.22374923103484,41.665129672939514,46.78662335679535
0.0,40.72114766804344,63.12561231210169,44.40237749480465,44.51925879016505
0.0,41.59307009742187,63.989151639146776,42.51101714830424,44.83210928453881
0.0,46.344016307530964,69.2568162177225,38.09434943311939,41.366572155863075
0.0,42.04000705117696,63.70589087710183,43.793643863385824,44.448893841126015
0.0,11.995580129681457,53.11949326601177,52.4260609664966,73.85274255478048
0.0,42.88014145543733,62.76733991334398,40.8521446660705,46.5578022126849
0.0,42.70140729917744,62.909689474384066,40.85484615838007,46.686738306317785
0.0,31.006344495612666,34.21715097947999,52.88290731214079,74.49768683725638
0.0,25.017198620743045,49.165712752346366,49.55599332490024,67.84145750950799
0.0,9.069054526134465,56.36147156599543,53.78780310034039,74.40463555408985
0.0,28.98986430062118,33.77686045908696,54.48080526272838,74.17234787109626
0.0,30.40063098411693,36.5820654527078,54.94060665647677,69.80247537396177
0.0,46.12254243586706,4.229208395911797,50.94661113283147,71.70124310177403
0.0,23.69866859684888,14.952594786126724,50.72642436054149,70.58433274564736
0.0,21.463380596508188,28.774153100474248,44.05927911647405,77.01570393128569
0.0,41.145136721152994,56.65422262928993,33.02093778821282,45.23030249182861
0.0,42.20844071619867,57.633544964035586,33.33724829259387,40.60963164886717
0.0,31.79562411061441,54.19844427368107,30.005545273927538,37.46508796078094
0.0,31.971986078250517,54.51650063472387,29.73021029262651,35.42481473303198
0.0,30.32271915495961,52.014203083799586,28.080615416772034,33.74670314804303
