feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_mean_remaining_mig,feat_mean_remaining_reinst,feat_total_ues
0.0,0.0,0.0,0.0,0.0,0.0,-0.0009452945238094971,-0.0003557968571428411,8.297914285715791e-05,-0.0002836591904761904,-0.001098575523809529,-0.0014250888571428497,-0.0009568641904761898
0.0,0.0,0.0,0.0,0.0,0.0,0.0005662067619047888,0.0009797944285714316,0.0010122590952381103,0.00042151842857142787,-0.0001666902380952468,-0.0005782705714285599,0.00011688209523808802
0.0,0.0,0.0,0.0,0.0,0.0,0.0005661036190476456,0.000982833619047622,0.001010890285714301,0.0004168682857142852,-0.00015910404761905602,-0.0005796393809523695,0.00011374761904761218
0.0,0.0,0.0,0.0,0.0,0.0,0.0004972183888889113,0.000924221722222222,0.0009096257222222328,0.00044115372222222165,3.717372222221665e-05,-0.0004576932777777645,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0004974745555555772,0.0009269205555555557,0.0009123292222222332,0.0004394165555555552,3.742522222221524e-05,-0.0004618661111110969,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0008982781904761778,-2.8967857142837145e-05,-8.885019047618354e-05,-0.00029307485714285544,-0.0011506901904761893,-0.001381533190476175,-0.001140905523809521
0.0,0.0,0.0,0.0,0.0,0.0,-0.001080591523809512,-0.00010113352380951125,0.00017814014285715603,-0.00021788819047618667,-0.0011524608571428531,-0.0013379118571428446,-0.001270454190476188
0.0,0.0,0.0,0.0,0.0,0.0,-0.00012520890476188742,-1.1500238095234726e-05,-0.00035587790476189707,-0.0008964702380952343,-0.0012657952380952348,-0.0014151915714285502,-0.0009122559047619004
0.0,0.0,0.0,0.0,0.0,0.0,-0.0001217085238095064,-8.006857142855463e-06,-0.0003523821904761825,-0.0008929768571428536,-0.0012867718571428527,-0.0014116911904761692,-0.0009087625238095199
0.0,0.0,0.0,0.0,0.0,0.0,-0.0003872602857142758,0.00026143438095237534,0.00017260838095237412,0.0009570217142857271,-0.00025495261904760714,-0.0005285019523809339,-0.0006616496190476099
0.0,0.0,0.0,0.0,0.0,0.0,-0.0011219867142857034,-0.00012636338095236982,0.00021285995238096503,-0.00026846804761904483,-0.0011063087142857083,-0.0012778840476190354,-0.0012941490476190433
0.0,0.0,0.0,0.0,0.0,0.0,-0.0012790040476190372,-9.453138095236725e-05,0.00022942795238096135,-0.0002787100476190458,-0.0010651653809523748,-0.0012361173809523655,-0.0012581997142857109
0.0,0.0,0.0,0.0,0.0,0.0,-0.000919627476190466,-4.014614285712502e-05,-4.915614285713575e-05,-0.00037809247619047525,-0.0011407374761904742,-0.0013253818095237927,-0.0011291584761904715
0.0,0.0,0.0,0.0,0.0,0.0,0.00031077923809524536,0.0004154775714285769,0.0002504929047619132,3.436957142858053e-05,-0.0005114534285714321,-0.0007815280952380761,-0.00015943776190475783
0.0,0.0,0.0,0.0,0.0,0.0,2.443038095238816e-05,0.0003943683809523808,0.00022013671428570823,0.0006464920476190643,-0.00022123195238094457,-0.000758854619047606,-0.000746640952380941
0.0,0.0,0.0,0.0,0.0,0.0,7.965185714286442e-05,0.00044825485714286085,0.0005113325238095174,0.0002055995238095362,-0.00047058214285713475,-0.0008605828095237949,-0.0003549738095237993
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030907800000000126,0.00027110233333333127,0.0007290030000000158,-0.00033617633333332263,-0.0006522829999999847,-0.0007620239999999911
0.0,0.0,0.0,0.0,0.0,0.0,-0.0009751736666666381,-0.00033538466666665275,0.0,-0.00014082599999999407,-0.0011516729999999991,-0.0014163329999999901,-0.0009629096666666657
0.0,0.0,0.0,0.0,0.0,0.0,-0.0009632245238094982,-0.0003431295238095103,6.183314285715738e-05,-0.00019451619047618614,-0.0011317538571428592,-0.0014330231904761846,-0.0009784858571428576
0.0,0.0,0.0,0.0,0.0,0.0,-0.0010744533333333218,-0.00010162499999998833,0.0001853503333333461,-0.0001910419999999946,-0.0011878466666666615,-0.0013512339999999896,-0.0012614493333333308
0.0,0.0,0.0,0.0,0.0,0.0,-0.001344859666666653,0.0,7.857066666668196e-05,-0.00019375999999999083,-0.0010620953333333244,-0.0011631516666666566,-0.0012970039999999961
0.0,0.0,0.0,0.0,0.0,0.0,-0.0014110196666666539,-5.801099999999172e-05,0.00011711800000000633,-0.0001362893333333213,-0.001021176666666657,-0.0011706236666666598,-0.0013022976666666624
0.0,0.0,0.0,0.0,0.0,0.0,0.0011463410000000112,0.0013877459999999983,0.0012031110000000154,0.00048565166666666336,-0.0005682459999999997,-0.0013029036666666488,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0011549821904762033,0.001417493857142857,0.0010181548571428722,0.00045743352380952156,-0.0005089228095238038,-0.0012063184761904626,1.8876857142852057e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0009947535238095432,0.001609892857142864,0.0006749785238095284,0.0005313245238095256,-0.0006823788095238145,-0.000837451142857131,6.0580523809523716e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0010896467142857281,0.001425501047619045,0.0009123617142857277,0.0004319203809523812,-0.00046913661904762413,-0.0010813196190476017,4.272638095238323e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0009282026111111313,0.0015651406111111181,0.0005692366111111146,0.0005756529444444497,-0.0005796250555555613,-0.0007069077222222125,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7976888888899855e-05,-0.0013400864444444252,0.00013831688888888582,0.0,-0.001870972111111099,-0.0015607394444444316,-0.00038379577777777614
0.0,0.0,0.0,0.0,0.0,0.0,-5.982528571427805e-05,-0.0013677532857142615,0.00015484571428571282,4.724304761904042e-05,-0.00181293695238094,-0.0015139316190476019,-0.0004369416190476182
0.0,0.0,0.0,0.0,0.0,0.0,0.0002068674285714271,-0.0007558875714285721,0.0002669460952381103,0.00012669976190476996,-0.002671670571428569,-0.0020851229047618956,-8.613223809522674e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.00028769980952379716,0.00011184914285713738,0.00034208214285716756,0.0015949374761904892,-0.0018001958571428442,-0.0014887025238095107,0.0005100298095238124
0.0,0.0,0.0,0.0,0.0,0.0,0.0002457327142857103,-0.0005602989523809528,0.000108114380952401,0.00020064271428572197,-0.0027404452857142806,-0.002154578285714272,-9.746728571428397e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0002457327142857103,-0.0005602989523809528,0.000108114380952401,0.00020064271428572197,-0.0027404452857142806,-0.002154578285714272,-9.746728571428397e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.00015987533333332478,-0.0007020370000000096,0.00018518233333335424,0.00041944000000001267,-0.0026158263333333196,-0.0022339123333333165,-0.00021102200000000068
0.0,0.0,0.0,0.0,0.0,0.0,-0.0021889391428571584,-0.00179650447619048,-0.0019075458095237853,-0.0006901224761904609,-0.0035710048095237974,-0.0031408844761904612,-0.0002502988095238103
0.0,0.0,0.0,0.0,0.0,0.0,-0.0002609676666666861,-0.0010193850000000196,-0.000544342999999967,-0.0002471423333333094,-0.0014264786666666543,-0.0011906413333333198,-0.0002783419999999955
