feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_mean_remaining_mig,feat_mean_remaining_reinst,feat_total_ues,ci,cj,action
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,178.375,22.0,104.3125,15.714285850524902,804.4285888671875,31.0,6,8,4
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,184.5,22.0,104.9375,116.71428680419922,977.5714111328124,25.0,6,9,3
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,14.0,176.375,24.0,106.375,34.14285659790039,866.0,23.0,6,10,4
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,184.5,22.0,104.3125,24.14285659790039,835.5714111328125,27.0,6,11,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,14.0,176.375,24.0,106.6875,67.28571319580078,964.1428833007812,22.0,7,8,9
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,178.375,22.0,104.3125,26.571428298950195,841.2857055664062,30.0,7,9,4
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,188.5,20.0,104.25,236.42857360839844,1006.2857055664062,9.0,7,10,7
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,194.625,14.0,94.3125,254.2857208251953,1011.8571166992188,20.0,7,11,6
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,182.5,24.0,106.375,34.14285659790039,866.1428833007812,23.0,8,9,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,184.5,22.0,106.375,240.85714721679688,1007.5714111328124,15.0,8,10,3
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,184.5,22.0,104.9375,120.42857360839844,978.0,25.0,8,11,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,182.5,24.0,106.25,43.85714340209961,908.7142944335938,29.0,9,10,9
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,178.375,22.0,104.3125,33.14285659790039,863.5714111328125,24.0,9,11,1
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,182.5,24.0,107.0,127.14286041259766,980.8571166992188,25.0,10,11,5
