shap_feat_max_apt_score,shap_feat_mean_apt_score,shap_feat_max_dataleak_score,shap_feat_mean_dataleak_score,shap_feat_max_dos_score,shap_feat_mean_dos_score,shap_feat_vim0_cpu,shap_feat_vim0_ram,shap_feat_vim1_cpu,shap_feat_vim1_ram,shap_feat_mean_remaining_mig,shap_feat_mean_remaining_reinst,shap_feat_total_ues,ci,cj,action
0.0,0.0,0.0,0.0,0.0,0.0,0.3634422659812566,0.6905610454921268,0.9933827702398382,0.5312333948455672,2.401936522303203,0.4605155457055498,0.8065604058915379,0,1,6
0.0,0.0,0.0,0.0,0.0,0.0,0.5841139537832483,1.3138375026697446,0.0702700002917655,-0.9752232228949778,1.1874657791272103,0.287234861307888,-0.768309264100592,0,2,8
0.0,0.0,0.0,0.0,0.0,0.0,0.7234482235573811,0.0995776966087527,0.833556667129211,0.8446160984918947,-0.329532141222648,2.118133119032712,0.0104246025987002,0,3,5
0.0,0.0,0.0,0.0,0.0,0.0,-0.0644725320098285,-0.3335583118218173,0.7126185826719211,0.390461981722193,0.5684339062111721,1.725608691821798,0.4982793168728235,0,4,3
0.0,0.0,0.0,0.0,0.0,0.0,0.6021826159128753,-0.0410986029173328,0.1350861606166048,0.0510847136105464,1.814762963009427,2.445039391222571,0.4295844135448241,0,5,3
0.0,0.0,0.0,0.0,0.0,0.0,-0.0155935968671505,0.044663516589571,0.1933813631421084,0.1181759353365241,-0.1345130038022419,-1.6530822154441884,0.0996008668448989,0,6,8
0.0,0.0,0.0,0.0,0.0,0.0,1.1241202656999782,0.4245476672301372,0.3134103512230583,-0.0437270656790511,0.0386339522889115,1.5793306290729312,1.3973233070582771,0,7,5
0.0,0.0,0.0,0.0,0.0,0.0,0.3057599023062716,0.930861074556069,0.1205901364890873,-0.2146235998111295,-0.6352669720762397,1.4757339435710704,0.0219906427960201,0,8,4
0.0,0.0,0.0,0.0,0.0,0.0,-0.1636638044678105,-0.0416900247876846,-0.1032266150637675,-0.3110787697821682,0.3557741593191744,0.0509869600547976,0.0968027043013944,0,9,8
0.0,0.0,0.0,0.0,0.0,0.0,0.1734425161991869,0.4035449649912005,0.2222787207253609,-0.042027193198924,0.2356222889317112,1.0174819454331148,1.4387335619268553,0,10,8
0.0,0.0,0.0,0.0,0.0,0.0,0.7016597471659088,-0.4073770964479816,-0.1495965890438315,-0.2157311601186265,-0.823559699652124,1.1229944811524384,-0.1715926935836149,0,11,3
0.0,0.0,0.0,0.0,0.0,0.0,1.1123532944409011,0.501088984039386,0.1082789830171222,-0.4923508958494387,1.0126889785650632,1.5208252528994028,1.1727895743500292,1,2,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0436578917621002,1.4051977479846804,0.1160038887155996,-0.157398400982487,-0.742367188443416,-0.4929919983433114,0.5179560020207974,1,3,4
0.0,0.0,0.0,0.0,0.0,0.0,0.122374987329046,0.2703969217463486,0.7064403966567093,1.661076695154217,0.4519496224829411,0.0472453708587314,0.1478996575463242,1,4,1
0.0,0.0,0.0,0.0,0.0,0.0,2.142636289274139,4.5694273926416,0.8818722966137278,0.7683813091565834,0.3828938401273833,0.6489881474551736,-0.7941043275599071,1,5,8
0.0,0.0,0.0,0.0,0.0,0.0,0.4592289607826847,-0.0012895213591185,-0.4501131003536338,-0.4595616998522318,-0.3969688838728221,2.361847893502927,-1.9852606150806444,1,6,7
0.0,0.0,0.0,0.0,0.0,0.0,2.0381478138501774,0.4391071812799029,0.7883740619493023,0.2961271582092457,-0.8511030311788748,0.1109358771998611,-0.0843690983421248,1,7,8
0.0,0.0,0.0,0.0,0.0,0.0,-0.4178509368263766,0.0466107981358749,-0.4379780443463635,-0.4028620635832595,-0.446838177462582,-0.1368680436491277,-0.3756057795542052,1,8,4
0.0,0.0,0.0,0.0,0.0,0.0,0.2637182801786289,0.0282856763292658,-0.2080681641628991,-0.0939941946634974,-0.5525878645348398,-2.552111237214185,-0.3668948319724123,1,9,6
0.0,0.0,0.0,0.0,0.0,0.0,-0.0377938359298639,-0.0526812178103087,0.3402296114212144,0.2629333880870881,0.6960675029707964,0.4746474686655031,-0.23569368136565,1,10,8
0.0,0.0,0.0,0.0,0.0,0.0,-0.5450091838577098,-1.170228251102582,0.6193047781482661,0.5430542129666681,0.1891903582681149,0.0841204115454239,0.9882594234983324,1,11,8
0.0,0.0,0.0,0.0,0.0,0.0,0.1144908023017855,-0.2049332788507848,0.0365779865742663,-0.0326399858574752,2.1047728216267227,1.177413284494033,0.9752606381142884,2,3,3
0.0,0.0,0.0,0.0,0.0,0.0,0.4974596161868176,0.3345091370553683,0.8755804592424171,0.9110163500762614,-0.0169066915316431,4.59794006638128,0.5129418274523024,2,4,10
0.0,0.0,0.0,0.0,0.0,0.0,0.2526045039155224,0.4379143566604273,0.6381886791368809,0.7581361184027657,3.721884142093012,0.3013703520436172,2.2236251104617373,2,5,4
0.0,0.0,0.0,0.0,0.0,0.0,-0.361680912788079,-0.8165002022791521,0.2799995931302615,1.9045420368269528,-0.7019431257530173,0.2160290303459335,-0.2072824714613209,2,6,4
0.0,0.0,0.0,0.0,0.0,0.0,0.6605887300324931,0.2782961053260853,0.6685797852991184,-0.127955622456561,3.361244741738384,0.9209037445767356,2.5720657781977083,2,7,4
0.0,0.0,0.0,0.0,0.0,0.0,0.6894967662983221,-0.0852576485513125,0.3311340842578493,0.7181412366418927,0.2382801785446691,2.864001651004863,2.2660962389079216,2,8,5
0.0,0.0,0.0,0.0,0.0,0.0,-0.0439012409686605,0.4787982627229961,0.3175841054943485,1.1759829849496986,-0.2971095163348207,1.0800335779704595,-0.0387978607575028,2,9,9
0.0,0.0,0.0,0.0,0.0,0.0,-0.2427619193278554,-0.3889969774692687,-0.4956087482694363,-0.4536520724201222,2.1602491993291584,2.386405445033428,1.8739660939518008,2,10,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0979920040536001,-0.0720103299003249,-0.226411814081081,-0.1058043534334306,1.5275285380067776,0.3857611900407225,-2.042320851976203,2,11,6
0.0,0.0,0.0,0.0,0.0,0.0,0.5681840324796192,0.0068178573007382,-0.600696454178811,-0.21351510266074,0.6363815490723966,2.5812326211506997,0.897953033166731,3,4,7
0.0,0.0,0.0,0.0,0.0,0.0,0.2902056963785784,0.3012235593087248,0.5692890005866231,0.6762115679365721,0.2884663940484552,0.2304346926418947,0.4924707096234689,3,5,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.5582107308271581,-0.7028160978506671,-1.084026740300288,-0.3627620892791431,-1.4451292319235676,-5.582279974701033,-0.2759379693384627,3,6,11
0.0,0.0,0.0,0.0,0.0,0.0,-0.4693797441848235,-0.4841500138966378,-0.7005442021334386,-0.4126454845945151,-0.837604227674816,-10.537171468404946,-0.8997877416574976,3,7,5
0.0,0.0,0.0,0.0,0.0,0.0,-0.0349285779359125,0.124586305701027,-0.4112391126601784,-0.8998075033502584,1.7298490997674982,0.7032981276836582,0.6893019558616468,3,8,4
0.0,0.0,0.0,0.0,0.0,0.0,-0.0047646871346049,-0.454263599323561,-0.2193489855382508,-0.4011199320936132,-1.3417875155620167,-1.497274630751568,-0.6008777528269508,3,9,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.0753231780597468,-0.049340119760763,-0.1164691474467429,0.0421539827275748,2.168800894966448,1.1871434814754087,1.0139763545006582,3,10,3
0.0,0.0,0.0,0.0,0.0,0.0,-0.0161421231791667,-0.2543686316454943,-0.0830406929197089,0.4811666110924948,0.7970143638774859,0.935969991381386,0.3768748461204401,3,11,11
0.0,0.0,0.0,0.0,0.0,0.0,0.6312744219916049,0.7586500406119074,0.2963520166694251,0.1140780095605134,1.6858367560534249,0.3373736700221693,3.604887729332858,4,5,8
0.0,0.0,0.0,0.0,0.0,0.0,0.549043916717137,1.1525160666181546,-0.263333317645557,-0.3913958507512407,-0.928101859642216,-2.4383095380618327,-0.3646099766591558,4,6,4
0.0,0.0,0.0,0.0,0.0,0.0,0.6732812627343238,0.4000010105403486,0.0763803540214569,0.2756845550822258,0.5534402015399403,3.5034832176617647,0.9123097435884642,4,7,7
0.0,0.0,0.0,0.0,0.0,0.0,0.6092889699449483,1.8746789189544264,0.1605184243097547,0.4497419924280236,-0.0170088914761468,5.827634287795106,-0.4130786947005231,4,8,0
0.0,0.0,0.0,0.0,0.0,0.0,1.9155918208975216,2.6289533073333504,-0.7466152806349818,-1.6783447489779535,-0.6865762127404014,0.0075421475474706,-1.1186486058579066,4,9,8
0.0,0.0,0.0,0.0,0.0,0.0,-0.1429557133846582,0.0579437292927602,-0.2294697518719145,0.1365609494544109,1.2225723992683155,2.228020941860894,1.3106170495819194,4,10,7
0.0,0.0,0.0,0.0,0.0,0.0,-0.4476191322458241,-1.3963648610341708,0.521326569392593,0.5915778416136003,0.150263661899395,0.0090954902037846,1.2804121796371355,4,11,8
0.0,0.0,0.0,0.0,0.0,0.0,0.0526218064592569,-0.156865181626531,-0.2125409513702177,-0.2257751128072401,-0.482180154821929,-2.9663452599732247,-0.5283522490906787,5,6,1
0.0,0.0,0.0,0.0,0.0,0.0,0.4530492195842016,0.657299725678114,-0.4970131857942953,-0.8208600327122,-0.50953983524529,0.7379630974305801,-0.1405165274461001,5,7,11
0.0,0.0,0.0,0.0,0.0,0.0,-0.4978678582617074,-0.7720701897901754,-0.0755227597636449,-0.1649315923080574,0.1141356525620628,1.6613085575269364,-0.2082548204932456,5,8,3
0.0,0.0,0.0,0.0,0.0,0.0,-0.5213181517025417,-0.8770663733964624,0.861532857058269,1.023357077091311,-0.0045871723876288,-1.2627712106041693,1.489544723407736,5,9,8
0.0,0.0,0.0,0.0,0.0,0.0,-0.4141831710662398,0.1269866408203666,0.2617574746261625,0.6797490244427028,1.1791216653638517,2.428280795780914,1.0978432722564302,5,10,7
0.0,0.0,0.0,0.0,0.0,0.0,0.544148375350891,0.3172824686531045,0.007621475926725,0.3904470467613573,0.0859803228351235,4.026509073102172,0.5771379387403233,5,11,7
0.0,0.0,0.0,0.0,0.0,0.0,0.6346855942825593,2.232526100011172,-0.2930241572755996,-0.2963504760125441,-1.846344706678949,-10.888628580021187,0.9063036156183888,6,7,10
0.0,0.0,0.0,0.0,0.0,0.0,-0.0473692096575382,0.2219438160534906,-0.3483318726404239,-0.531756423026005,-1.7282634184947947,-4.25832627513003,-0.076451114390739,6,8,4
0.0,0.0,0.0,0.0,0.0,0.0,-0.1550188323491782,-0.6986655888245891,-0.1294021960834091,-0.237556814659713,0.3230021415241808,1.5310029597715822,-0.576564679906705,6,9,3
0.0,0.0,0.0,0.0,0.0,0.0,-0.0009229512810327,0.4892139833748469,-0.4015111021050009,-0.532762294926342,-0.8290519023049104,-0.8035805773457388,-0.605575714836532,6,10,4
0.0,0.0,0.0,0.0,0.0,0.0,-0.1159036279405842,-0.0961216862088178,-0.1118951688493958,-0.1209786595389928,-0.1953603508801132,-3.5205917876095434,0.4103316810066568,6,11,8
0.0,0.0,0.0,0.0,0.0,0.0,-1.3250901567667082,0.8435943688045467,-0.5584606834243175,-0.3180451222884519,-0.3541068141609113,0.7372479449686259,-0.379625945247671,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.3737555806198473,1.826871910657738,0.200834574716341,-0.2703400511556552,-0.954041481743992,-1.3722595889138052,0.8852369985334891,7,9,4
0.0,0.0,0.0,0.0,0.0,0.0,0.803318472546491,-0.090399819845978,-0.0536304587582927,0.165164211753406,1.5889163470317698,2.148358266038254,1.832853326402875,7,10,7
0.0,0.0,0.0,0.0,0.0,0.0,0.6259842404553934,0.43029976354642,1.3131301290821562,0.2787432672805296,2.3394334139595867,0.3063804844403847,0.9536606516946106,7,11,6
0.0,0.0,0.0,0.0,0.0,0.0,-0.3861799776570275,0.0379993713010511,0.2047330660133778,0.0768744790662529,0.0380847219345777,-1.042722502339111,0.2552558321141893,8,9,8
0.0,0.0,0.0,0.0,0.0,0.0,0.1072560667230113,-0.21045472644155,0.022751103167538,-0.0353124325168092,2.084712075025211,1.163874443155786,1.038115739289648,8,10,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0210994386927381,0.0481508941851365,0.3773156229749118,0.1546529582408929,0.6536397526969031,0.4109426505366536,0.4013460900982656,8,11,8
0.0,0.0,0.0,0.0,0.0,0.0,-0.3452315913985865,-0.4707846242594738,-0.3317206032071749,-0.4304090634511688,-0.8446174993779062,-0.1026683602321307,-1.1917885071308287,9,10,9
0.0,0.0,0.0,0.0,0.0,0.0,-0.010441317598581,0.1826537452964566,0.2394121732666895,-0.0133923083151552,-0.4210760082215209,-0.2092167889792626,-0.0715219539038008,9,11,1
0.0,0.0,0.0,0.0,0.0,0.0,0.957652753455823,0.4878504107192218,-0.1451481355502131,-0.0108009517061606,1.54245372478678,3.9358561899511,0.0249044487337855,10,11,5
