feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_mean_remaining_mig,feat_mean_remaining_reinst,feat_total_ues,ci,cj,action
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,188.5,18.0,101.375,79.85713958740234,908.2857055664062,40.0,0,1,3
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,190.5,12.0,90.4375,45.42856979370117,882.5714111328125,52.0,0,2,5
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,188.5,20.0,104.0625,116.28571319580078,937.2857055664062,52.0,0,3,7
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,22.0,103.9375,26.28571510314941,856.7142944335938,61.0,0,4,10
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,184.5,22.0,106.4375,138.0,948.5714111328124,61.0,0,5,5
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,190.5,16.0,99.3125,76.0,905.1428833007812,39.0,0,6,11
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,20.0,104.375,137.42857360839844,948.2857055664062,61.0,0,7,4
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,192.625,18.0,96.625,43.0,880.2857055664062,53.0,0,8,2
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,188.5,16.0,94.4375,42.42856979370117,878.8571166992188,52.0,0,9,1
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,182.375,14.0,98.1875,137.14285278320312,947.7142944335938,61.0,0,10,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,28.0,198.625,12.0,90.375,39.0,873.7142944335938,55.0,0,11,3
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,184.5,22.0,106.25,224.5714263916016,1000.8571166992188,38.0,1,2,9
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,190.5,16.0,99.3125,76.0,905.1428833007812,39.0,1,3,11
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,184.5,18.0,98.0,221.42857360839844,999.2857055664062,36.0,1,4,4
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,20.0,102.0,28.0,861.0,57.0,1,5,4
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,192.625,18.0,97.0625,54.14285659790039,888.8571166992188,53.0,1,6,10
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,188.5,16.0,95.3125,76.42857360839844,905.4285888671876,39.0,1,7,1
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,14.0,176.375,24.0,108.25,219.5714263916016,998.4285888671876,30.0,1,8,10
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,28.0,198.625,12.0,90.5,43.14285659790039,880.8571166992188,54.0,1,9,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,188.5,18.0,101.375,93.28571319580078,919.2857055664062,43.0,1,10,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,190.5,18.0,102.5,272.0,1023.7142944335938,45.0,1,11,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,16.0,95.875,122.14286041259766,940.7142944335938,56.0,2,3,1
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,28.0,198.625,10.0,86.25,178.7142791748047,973.7142944335938,44.0,2,4,4
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,26.0,196.625,16.0,95.6875,102.0,926.5714111328124,37.0,2,5,0
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,192.625,18.0,98.5,177.42857360839844,973.1428833007812,40.0,2,6,0
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,194.625,16.0,96.0625,253.7142791748047,1014.1428833007812,30.0,2,7,11
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,20.0,104.0625,107.57142639160156,931.5714111328124,40.0,2,8,6
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,188.5,20.0,102.625,42.71428680419922,879.8571166992188,52.0,2,9,10
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,188.5,18.0,102.3125,131.7142791748047,945.2857055664062,61.0,2,10,1
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,22.0,103.9375,26.28571510314941,856.2857055664062,61.0,2,11,10
