step,leaf_id,abstract_state,env_action,silver_class,g_value
149,53,25,3,9,4.070986437901514
150,6,2,3,3,4.012181472887305
151,6,2,8,3,3.1616423011859376
152,53,25,8,9,3.458358121002246
153,53,25,11,9,5.465724802058081
154,6,2,11,3,5.853673982692822
155,49,23,11,6,6.255424642633324
156,6,2,11,3,6.033053946623412
157,53,25,2,9,4.007531015479937
158,61,30,2,2,4.622538083684204
159,61,30,2,2,5.406260824257838
160,61,30,2,2,6.470901870620311
161,61,30,2,2,7.384216737598292
162,61,30,2,2,7.825905895107471
163,53,25,10,9,8.084917795787018
164,6,2,10,3,8.285866570512342
165,30,11,10,3,7.96711442484723
166,30,11,10,3,7.20246515277263
167,30,11,10,3,6.05399780274126
168,36,15,6,11,6.194043350145019
169,6,2,6,3,6.3047777177108895
170,6,2,6,3,5.939794921736134
171,6,2,6,3,5.387352467243897
