step,leaf_id,abstract_state,env_action,silver_class,g_value
101,10,2,10,10,35.35356903076172
102,10,2,1,10,15.751087188720703
103,8,1,3,5,10.969362258911133
104,8,1,3,5,10.03852081298828
105,8,1,4,5,28.664390563964844
106,8,1,0,5,-48.31337738
107,28,12,10,10,36.79108047485352
108,28,12,5,10,-9.41620636
109,44,20,4,7,28.558053970336918
110,44,20,7,7,-13.53106213
111,28,12,6,10,-23.11492348
112,44,20,3,7,12.822223663330078
113,28,12,5,10,-8.40117836
114,28,12,6,10,-20.76321983
115,28,12,10,10,29.941164016723636
116,28,12,9,10,33.33992004394531
117,44,20,0,7,-46.15102005
118,44,20,7,7,-10.58605003
119,28,12,0,10,-44.93863297
120,28,12,3,10,14.806744575500488
121,44,20,9,7,30.775747299194336
122,28,12,5,10,-7.480869293
123,44,20,9,7,28.10668182373047
124,47,22,4,9,29.070106506347656
125,47,22,4,9,30.043201446533203
126,47,22,4,9,30.039968490600582
127,47,22,4,9,30.41553307
128,28,12,5,10,-6.81866312
129,28,12,6,10,-16.42873192
130,46,21,9,4,27.697065353393555
131,28,12,4,10,30.65372657775879
132,46,21,6,4,-16.28171158
133,47,22,10,9,22.212276458740234
134,47,22,5,9,-5.135127544
135,47,22,9,9,27.81102943
136,47,22,11,9,-0.759209037
137,47,22,4,9,32.94456481933594
138,47,22,4,9,33.41453170776367
139,47,22,4,9,33.769474029541016
140,47,22,5,9,-3.869815111
141,47,22,0,9,-40.134758
142,47,22,6,9,-13.21890354
143,46,21,5,4,-3.252150297
144,28,12,4,10,29.650144577026367
145,46,21,4,4,30.008459091186523
146,28,12,4,10,29.60126495361328
147,28,12,4,10,30.047527313232425
148,28,12,4,10,29.58503150939941
149,28,12,7,10,-3.683079481
150,10,2,4,10,30.10749053955078
151,11,3,6,4,-11.40358639
152,10,2,11,10,-0.300836205
153,10,2,4,10,30.49765014648437
154,11,3,4,4,29.972925186157227
155,10,2,4,10,29.686595916748047
156,10,2,5,10,1.5445663928985596
157,10,2,4,10,28.905689239501957
158,10,2,4,10,29.47781753540039
159,11,3,9,4,25.71134376525879
160,10,2,5,10,2.6411821842193604
161,11,3,3,4,22.13821601867676
162,11,3,6,4,-7.948541164
163,11,3,6,4,-7.749999523
164,11,3,4,4,28.80195617675781
165,11,3,4,4,29.95438575744629
166,10,2,6,10,-7.251080036
167,28,12,6,10,-7.222616196
168,28,12,4,10,28.65616226196289
169,28,12,11,10,5.747230529785156
170,28,12,4,10,29.750003814697266
171,41,19,0,4,-32.26150894
172,49,23,10,3,26.037168502807617
173,49,23,5,3,6.064916610717773
174,49,23,4,3,29.79646873474121
175,49,23,7,3,0.036242843
176,11,3,1,4,9.18092441558838
177,8,1,4,5,29.80742073059082
178,11,3,8,4,7.722982883453369
179,10,2,1,10,9.275432586669922
180,10,2,5,10,7.415865421295166
181,10,2,4,10,28.491962432861328
182,11,3,2,4,-6.758991718
