feature,mean_abs_shap,mean_shap
feat_mean_remaining_reinst,0.9792534051185452,-0.5357938599864988
feat_mean_security_penalty,0.9758867008514984,0.9758867008514984
feat_mean_remaining_mig,0.8534161136990132,-0.3112222143118828
feat_vim0_ram,0.6115133379589732,0.05409062782174401
feat_vim1_ram,0.455590028914301,0.02414832373001317
feat_max_security_penalty,0.3726435329095773,-0.16557201051746176
feat_max_network_penalty,0.27137910346373617,-0.10127754650539685
feat_total_ues,0.25124780532050167,0.0016212884800168115
feat_mean_network_penalty,0.2380866727416536,0.09776046758246058
feat_vim1_cpu,0.05496552315851971,-0.03880629540908495
feat_vim0_cpu,0.037107438212141276,-0.012574718225774169
feat_min_remaining_mig,0.036110315528897936,0.011908550085171068
feat_mean_mtd_overhead,0.0002481966097034957,-0.00016931359480880717
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
