feature,mean_abs_shap,mean_shap
feat_mean_remaining_reinst,2.048649847843952,-0.4710981115030238
feat_mean_remaining_mig,0.8486892841822581,0.26802230079700473
feat_mean_security_penalty,0.2504065590598406,0.18485811822633644
feat_max_security_penalty,0.24470336237935694,-0.018668367586554744
feat_max_network_penalty,0.22358238464099203,-0.07025012066325473
feat_mean_network_penalty,0.2230827648222,0.07021192472956463
feat_vim1_ram,0.15055990390170873,-0.05376442431109849
feat_vim0_ram,0.11275421799773326,0.06228798779642238
feat_vim1_cpu,0.10121805656170693,-0.020247355896817483
feat_min_remaining_mig,0.09045906931140524,0.019065261208877138
feat_total_ues,0.07813703950811908,0.044490269685542344
feat_vim0_cpu,0.05530098835310296,-0.01492912494121169
feat_mean_mtd_overhead,0.0005059819656918306,2.1642458214073337e-05
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
