feature,mean_abs_shap,mean_shap
feat_mean_remaining_reinst,1.6652059838745679,-0.8554294458438537
feat_mean_remaining_mig,1.2541015914946527,0.9057751402150946
feat_max_network_penalty,0.7096348942838943,-0.35867354941034063
feat_mean_network_penalty,0.5012165591615108,0.3189800739570867
feat_mean_security_penalty,0.2563604661205175,-0.022574931109962792
feat_total_ues,0.24966704655543723,0.002770141445146789
feat_vim0_cpu,0.21824802051360276,0.03215250752371783
feat_max_security_penalty,0.20175689512813455,-0.028401162900516818
feat_vim1_ram,0.13391804533280738,-0.0072233213901386935
feat_vim0_ram,0.07710298221540497,0.009168844996254777
feat_vim1_cpu,0.013759389129009302,-0.0002807164465910299
feat_min_remaining_mig,0.00502899236295374,0.003736418964105779
feat_mean_dataleak_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dos_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_mean_mtd_overhead,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_nb_resources,0.0,0.0
