feature,mean_abs_shap,mean_shap
feat_vim0_ram,0.9341991234627384,-0.11228341960644447
feat_mean_remaining_reinst,0.8458974375829074,0.06114837842330657
feat_vim1_ram,0.5155434675176911,-0.08062008455299036
feat_max_network_penalty,0.2676981744759465,-0.0990158083032715
feat_mean_remaining_mig,0.2619334146289062,-0.06478111299663566
feat_mean_security_penalty,0.23441072461399076,-0.07690804768778503
feat_mean_network_penalty,0.20894040719419332,0.10807408499168114
feat_vim1_cpu,0.1928704571258037,0.1448065779348617
feat_total_ues,0.15557063186178927,-0.02249836470131852
feat_vim0_cpu,0.14626412089338536,0.12940494111377351
feat_max_security_penalty,0.10756230616600335,0.012786120009889611
feat_min_remaining_mig,0.006998839939302304,-5.38686279554748e-05
feat_mean_mtd_overhead,0.00020653492862170432,-5.9395997114248824e-05
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
