feature,mean_abs_shap,mean_shap
feat_mean_security_penalty,0.7250472127095142,-0.466208682842456
feat_mean_remaining_mig,0.7090914392551553,0.6108283986275497
feat_mean_remaining_reinst,0.4553077968262267,-0.3565349575842528
feat_mean_network_penalty,0.3199305038110363,-0.04620589353171366
feat_min_remaining_mig,0.30163701233556117,-0.053733331097209694
feat_max_security_penalty,0.25360444824910117,-0.03493312272250498
feat_max_network_penalty,0.23155209631806475,0.14815846288046008
feat_vim1_ram,0.22540102657831854,-0.02091501206694445
feat_total_ues,0.21195036425657346,0.1577201796307543
feat_vim0_ram,0.0869360089997549,0.02883474677751458
feat_vim1_cpu,0.052523598038542264,0.013942580504524795
feat_vim0_cpu,0.048888217279376464,0.019175838412360566
feat_mean_mtd_overhead,0.0014528826805759198,-0.0001292069880798998
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
