feature,mean_abs_shap,mean_shap
feat_mean_remaining_reinst,0.6862185542230541,-0.2356533777090908
feat_mean_remaining_mig,0.5946826116919434,0.30237319471885943
feat_mean_network_penalty,0.3605786630253331,0.18149376194888292
feat_max_network_penalty,0.33226023652665265,-0.20606893362738082
feat_mean_security_penalty,0.29350252977214986,0.231837204635548
feat_vim1_ram,0.20656820622764918,0.11494532140172091
feat_max_security_penalty,0.1704101885734495,-0.13290254582008396
feat_vim0_ram,0.16445697838715023,-0.09408949412514306
feat_total_ues,0.1201243804556896,-0.0546660774776382
feat_vim0_cpu,0.09791731409262916,-0.05773605844676168
feat_min_remaining_mig,0.08506214821142924,-0.07712471144319302
feat_vim1_cpu,0.07253543300373104,0.028197459082562902
feat_mean_mtd_overhead,0.0018060711930461618,-0.0006057431382800636
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
