feature,mean_abs_shap,mean_shap
feat_mean_remaining_mig,0.5829579574883479,0.20728374522111162
feat_mean_remaining_reinst,0.5430666697434251,-0.04898728544216487
feat_mean_network_penalty,0.29392181206304996,0.1324224237699279
feat_mean_security_penalty,0.24137647811821547,-0.20353971190387735
feat_max_network_penalty,0.23644931925432197,-0.14130253472828783
feat_total_ues,0.20325838280970943,-0.019755764820202786
feat_vim1_ram,0.17434863663677858,-0.03500813016042099
feat_vim1_cpu,0.07307692374911735,0.03525902515958787
feat_max_security_penalty,0.05722980618390011,0.0287190555484186
feat_vim0_ram,0.05355378896712199,-0.0019462252399586421
feat_min_remaining_mig,0.05227209201754421,0.04098093239551778
feat_vim0_cpu,0.04183423677508371,0.004016479114826199
feat_mean_mtd_overhead,0.0018932155123390186,0.001857991085524385
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
