feature,mean_abs_shap,mean_shap
feat_mean_network_penalty,0.6162360661661939,0.4429112783270576
feat_max_network_penalty,0.5410031822658656,-0.38813574750297763
feat_mean_remaining_reinst,0.4577793833123218,-0.165540135516544
feat_mean_remaining_mig,0.3488546765617591,0.13172911430295628
feat_mean_security_penalty,0.29665678897642345,0.16777468601949094
feat_max_security_penalty,0.18481686548087736,-0.1353921763284735
feat_total_ues,0.1577737243752467,-0.035221374748695265
feat_vim1_ram,0.15429576880579626,0.01079112628489848
feat_vim0_cpu,0.12569006794938883,0.028937986683495655
feat_vim0_ram,0.12228978970012072,-0.04981965278054467
feat_min_remaining_mig,0.12025824106369382,0.0058150382380465675
feat_vim1_cpu,0.05523325227248901,-0.013850142978711278
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_mean_mtd_overhead,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
