feature,mean_abs_shap,mean_shap
feat_mean_remaining_reinst,0.7771349202033189,0.1410166254648886
feat_mean_network_penalty,0.5427025232020347,0.25472841940424257
feat_mean_remaining_mig,0.4695927817957646,0.08857088398087909
feat_max_network_penalty,0.40721001036772736,-0.2394791714206241
feat_mean_security_penalty,0.34365377658193863,-0.2614897203420259
feat_vim1_ram,0.15387094492376355,0.017448207311980275
feat_max_security_penalty,0.15321685637216592,-0.04993388055952344
feat_vim0_ram,0.1109887141916337,-0.005674964205540716
feat_total_ues,0.08242838595007376,0.014200307421866185
feat_vim0_cpu,0.055153274850981746,-0.00791634537732114
feat_vim1_cpu,0.04937082935763054,0.021437673787473605
feat_min_remaining_mig,0.036924324553454076,0.026749369883156425
feat_mean_mtd_overhead,0.00038848145780539297,0.00034259465055027055
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
