feature,mean_abs_shap,mean_shap
feat_mean_network_penalty,0.7987356968795192,0.6287559427213614
feat_mean_remaining_reinst,0.7837762007878054,0.1146758098712497
feat_max_network_penalty,0.6342333543179238,-0.5237014827124962
feat_mean_remaining_mig,0.5876324944696252,-0.2761337554447229
feat_mean_security_penalty,0.3793954496919806,0.07167670948852112
feat_vim1_ram,0.2347984835422245,0.0012953009015623292
feat_total_ues,0.21443244606245376,-0.05951094196176524
feat_vim0_ram,0.11431682037040553,-0.011371834946399324
feat_max_security_penalty,0.06322140362666107,0.042711289883825644
feat_vim0_cpu,0.05420304697310985,0.0056796511848155595
feat_vim1_cpu,0.03678523066180598,0.003296573559892891
feat_min_remaining_mig,0.004847887943708876,0.002586016994897992
feat_mean_mtd_overhead,0.00029782698512446714,4.0720459257102606e-05
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
