feature,mean_abs_shap,mean_shap
feat_max_network_penalty,2.8752390736932383,0.9543919104669795
feat_mean_security_penalty,2.5719946208822027,2.1697311132710793
feat_mean_network_penalty,2.5069303642326473,0.5728441945604927
feat_max_security_penalty,0.8735618668406342,0.43123813727945054
feat_mean_mtd_overhead,0.011628612884968014,0.011628612884968014
