shap_feat_mean_mtd_overhead,shap_feat_mean_network_penalty,shap_feat_max_network_penalty,shap_feat_mean_security_penalty,shap_feat_max_security_penalty,ci,cj,action
0.0,-0.0011380383333333,0.0023665916666666,-0.0005604149999999,-0.0011224383333333,0,1,8
0.0,2.2178333333312423e-05,-0.0001610483333332,0.0003900583333333,0.0007444716666666,0,2,5
0.0,-0.0005486866666666,0.0042196333333333,0.0002149033333333,0.00606719,0,3,1
0.0,-0.0001409016666666,0.0013410016666666,0.0020753183333333,0.0044542416666666,0,4,5
0.0,-0.0028276083333333,0.0009243616666666,-0.0009011649999999,-0.0021878883333333,0,5,8
0.0,3.6819999999984296e-05,0.0012034333333333,0.0019353433333333,0.0034649833333333,0,6,3
0.0,0.0003688049999999,0.0013821216666666,0.0008048683333333,0.0020283649999999,0,7,6
0.0,0.0003688049999999,0.0013821216666666,0.0008048683333333,0.0020283649999999,0,8,6
0.0,-0.000615855,-0.0006008249999999,-0.0005996683333333,-0.0045585916666666,0,9,7
0.0,0.0001472299999999,-0.00119234,-0.0003328166666666,-0.0071400133333333,0,10,7
0.0,-0.0022126216666666,-0.002826525,-0.002370645,0.0002181516666666,0,11,9
0.0,-0.0026944649999999,-0.0041056416666666,-0.0053618783333333,-0.005176435,1,2,3
0.0,-0.0005651483333333,-0.0007527016666666,0.0014610749999999,0.002989935,1,3,6
0.0,-3.4864999999999376e-05,-0.0014302449999999,-0.0006666149999999,-0.003225115,1,4,6
0.0,0.002117605,0.0009983183333333,0.0005638983333333,-0.0020321216666666,1,5,8
0.0,-0.0001889033333333,0.0001766999999999,-1.9036666666658888e-05,-0.0006619,1,6,0
0.0,0.0006360583333333,-0.0001110583333333,0.000478625,-0.003170765,1,7,0
0.0,-0.0035418849999999,-0.0040122216666666,-0.0024586583333333,0.0023778249999999,1,8,7
0.0,-0.0022690966666666,-0.0020973833333333,-0.0025296833333333,-0.0087850566666666,1,9,10
0.0,-0.0041012216666666,-0.0016983316666666,-0.0013574616666666,0.005097035,1,10,11
0.0,-0.00149851,0.0001659766666666,-0.0009258066666666,-0.0029799599999999,1,11,8
0.0,0.0010469566666666,0.0005440599999999,-0.0008941966666666,0.0047004999999999,2,3,4
0.0,0.0012772683333333,-0.0032677649999999,-0.0005676783333333,0.000693755,2,4,3
0.0,-0.0007610783333333,-0.0028773016666666,-0.0023815883333333,0.0006631283333333,2,5,6
0.0,-2.7806666666665023e-05,-3.5959999999999297e-05,0.0004599099999999,0.0027540166666666,2,6,6
0.0,0.0002724866666666,-0.0021059199999999,-0.0007522766666666,-0.0004616299999999,2,7,5
0.0,-0.0026477633333333,-0.0014765166666666,-0.0022322499999999,0.00363955,2,8,11
0.0,-4.664833333329829e-05,-0.0298334216666667,0.0003311816666666,0.0027119283333333,2,9,1
0.0,-0.0035720016666666,-0.0054255816666666,-0.001822695,0.0092262983333333,2,10,11
0.0,0.0042210333333333,0.0020161066666666,-0.0001729799999999,-0.001026,2,11,6
0.0,0.0015402466666666,0.00046275,0.0025578899999999,0.0057706933333333,3,4,3
0.0,-0.00024062,0.0033778599999999,0.0027738066666666,0.0076217333333333,3,5,10
0.0,-0.0036992266666666,0.0005782433333333,0.0013644199999999,0.0049625833333333,3,6,11
0.0,-0.0060913633333333,-0.00540047,0.0007251666666666,0.0069716866666666,3,7,11
0.0,-0.0053280783333333,-0.0030063316666666,-0.0004443616666666,0.0068257916666666,3,8,11
0.0,0.0004483566666666,-0.0017174466666666,0.0004760566666666,0.0004178933333333,3,9,0
0.0,0.0007075683333333,-0.0010903716666666,0.0003352483333333,0.001077215,3,10,5
0.0,0.0003697533333333,0.0023757866666666,0.0015263633333333,0.0058001366666667,3,11,1
0.0,0.00075615,-0.0009381499999999,0.0005376099999999,0.0007440499999999,4,5,5
0.0,-0.0004613283333333,0.0029986549999999,-0.0005802516666666,0.0042227049999999,4,6,10
0.0,0.0001563166666666,-0.0003170299999999,-7.722333333332835e-05,-0.0068044033333333,4,7,5
0.0,-9.144333333334278e-05,0.0010178533333333,0.0004520866666666,0.0033723633333333,4,8,0
0.0,-0.0001303099999999,0.0004499499999999,-0.0014992099999999,-0.00719237,4,9,7
0.0,-0.00254404,-0.0050735666666666,-0.0014363966666666,0.0010650433333333,4,10,1
0.0,-0.0018646799999999,-0.0009861766666666,-0.0015627666666666,-0.0034923366666666,4,11,1
0.0,0.00203044,0.0040516866666666,0.0030292299999999,0.0054626633333333,5,6,11
0.0,0.001278605,0.0010134183333333,0.0002437716666667,-0.0008880949999999,5,7,8
0.0,0.0032625883333333,4.613833333336551e-05,0.003683675,0.0040591783333333,5,8,3
-0.000338847,0.0006304696666666,-0.0014935236666666,0.0004110546666666,-0.0047033736666666,5,9,10
0.0,-0.0008255533333333,-0.0026429466666666,-0.0011606366666666,-0.0044341633333333,5,10,8
0.0,-0.0004574866666666,-0.0010283033333333,-0.0033543166666666,0.0035596866666666,5,11,3
0.0,-0.0002472966666666,0.0007078433333333,0.0006026,0.0044821733333333,6,7,4
0.0,0.0005281149999999,0.0013554783333333,-0.0002992883333333,0.002364855,6,8,6
0.0,0.0001531616666666,-0.0016841383333333,-0.0004936083333333,-0.0035257149999999,6,9,8
0.0,-0.0006989399999999,-0.0003241133333333,-0.0017775033333333,-0.0077563833333333,6,10,7
0.0,0.0003514455555555,0.0023365255555555,0.0,0.0050990888888888,6,11,7
0.0,0.0003688049999999,0.0013821216666666,0.0008048683333333,0.0020283649999999,7,8,6
0.0,-0.00125716,-0.0017775733333333,-0.00390226,-0.0064883266666666,7,9,2
0.0,0.002378025,-0.0060193483333333,0.0001414616666666,-0.0050953583333333,7,10,10
0.0,0.0007135866666666,-2.2596666666661276e-05,-0.0003756299999999,-0.00249632,7,11,1
0.0,0.0011972116666667,3.6448333333339786e-05,-0.0008598283333333,-0.0026157916666666,8,9,1
0.0,-0.0015619333333333,-0.00031595,-0.0018976066666666,-0.00187065,8,10,0
0.0,-0.0003230349999999,0.0029793949999999,0.0006923583333333,0.0021966016666666,8,11,4
