shap_feat_mean_mtd_overhead,shap_feat_mean_network_penalty,shap_feat_max_network_penalty,shap_feat_mean_security_penalty,shap_feat_max_security_penalty,ci,cj,action
0.0,16.948037708656994,13.34914441193294,32.254036172532494,52.24989494372035,6,7,1
0.0,-17.44854097071517,3.827532499637421,25.66240850849873,43.05479479817902,6,8,3
0.0,0.9685681672773484,10.738810301803206,-3.0068209785736197,-6.233117000506919,6,9,2
0.0,8.564610258839991,11.271023423783667,20.77531382727881,40.35263449509756,6,10,8
0.0,1.156643439659648,1.1350953145619584,19.1271593301392,31.570015034039173,6,11,4
0.0,3.022906524990802,12.549401724374512,22.73195688131124,54.83656826532343,7,8,11
0.0,0.8931491715600046,26.370805865946657,2.966950094266676,13.97856954122667,7,9,1
0.0,4.603497221409396,-1.2272027942725383,-0.4739867200017181,-0.3815618913351124,7,10,7
0.0,14.447961291056666,12.09712945391999,26.551914835623336,50.668256491200005,7,11,10
0.0,-0.5383757076543881,-0.1230288570152247,-5.901085761815194,-12.421172358515149,8,9,8
0.0,3.436499422850808,-23.59780266539149,19.288649902878188,49.16060343866248,8,10,9
0.0,2.2870581390166653,2.155189145816678,15.969560210316684,40.161930074649966,8,11,10
0.0,6.310482106811649,-2.406744546328315,-1.2549154250083312,27.202425757525003,9,10,1
0.0,-0.5788282145426624,7.539551680425722,-3.992830880141536,-8.721071285741516,9,11,2
0.0,2.812144400184252,9.962472459530265,26.275719293044464,35.30531722284101,10,11,3
