feat_mean_mtd_overhead,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_security_penalty,feat_max_security_penalty,ci,cj,action
0.081978932,1.4148292541503906,5.40234375,2.7988955974578857,4.58203125,0,1,7
0.081978932,0.0129269193857908,0.071289063,2.9671435356140137,4.78125,0,2,1
0.081978932,0.005034583,0.014663696,2.888181447982788,4.578125,0,3,1
0.081978932,0.035827365,0.195678711,2.7994537353515625,4.58203125,0,4,7
0.081978932,0.0156236374750733,0.053863525,2.800290822982788,4.58984375,0,5,7
0.081978932,0.042435236275196,0.212280273,2.7991747856140137,4.578125,0,6,5
0.081978932,0.009764807,0.023452759,2.8000118732452397,4.58203125,0,7,2
0.081978932,0.036790304,0.202636719,2.8000118732452397,4.58203125,0,8,5
0.081978932,0.00560379,0.018981934,2.8284716606140137,4.59765625,0,9,4
0.081978932,0.7792701721191406,5.40234375,2.8047549724578857,4.578125,0,10,2
0.081978932,0.0324777886271476,0.190917969,2.917757272720337,4.65234375,0,11,8
0.081978932,0.0121732437983155,0.053436279,2.940915822982788,4.7109375,1,2,1
0.081978932,0.034171786,0.191894531,2.798337697982788,4.578125,1,3,3
0.081978932,0.6781046986579895,4.6953125,2.7994537353515625,4.578125,1,4,7
0.081978932,1.5532556772232056,5.40234375,2.7988955974578857,4.58203125,1,5,2
0.081978932,0.009234837,0.019973755,2.798616647720337,4.578125,1,6,5
0.081978932,0.0322260186076164,0.190551758,2.858884572982788,4.58203125,1,7,5
0.081978932,0.0104667115956544,0.026290894,2.7988955974578857,4.578125,1,8,5
0.081978932,0.006442751,0.02507019,2.927243947982788,4.67578125,1,9,1
0.081978932,1.551086664199829,5.40234375,2.7988955974578857,4.58203125,1,10,1
0.081978932,0.8086509704589844,5.41015625,2.7988955974578857,4.578125,1,11,7
0.081978932,0.006153107,0.024047852,2.8527462482452397,4.58984375,2,3,2
0.081978932,0.005178452,0.016265869,2.9598889350891118,4.76171875,2,4,1
0.081978932,0.0126765118911862,0.053955078,2.9654693603515625,4.77734375,2,5,1
0.081978932,0.032080512,0.191040039,2.9414737224578857,4.71484375,2,6,1
0.081978932,0.005178452,0.016265869,2.9598889350891118,4.76171875,2,7,1
0.081978932,0.019690378,0.053497314,2.9520764350891118,4.7421875,2,8,1
0.081978932,0.005683082,0.019699097,2.972165822982788,4.79296875,2,9,1
0.081978932,0.005031313,0.015129089,2.9322662353515625,4.6875,2,10,1
0.081978932,0.031594139,0.190795898,2.9437060356140137,4.71875,2,11,1
0.081978932,0.009635925,0.024047852,2.8011279106140137,4.5859375,3,4,1
0.081978932,0.7776050567626953,5.40234375,2.798616647720337,4.578125,3,5,1
0.081978932,0.008879526,0.027877808,2.7988955974578857,4.578125,3,6,8
0.081978932,0.005845479,0.020858765,2.9727237224578857,4.796875,3,7,3
0.081978932,0.0135236466303467,0.053955078,2.9121768474578857,4.63671875,3,8,4
0.081978932,0.7793663740158081,5.40234375,2.8036389350891118,4.6015625,3,9,10
0.081978932,0.776366115,5.40234375,2.8622326850891118,4.578125,3,10,2
0.081978932,0.0134716033935546,0.053649902,2.8800899982452397,4.58203125,3,11,3
0.081978932,0.00724193,0.029434204,2.8019649982452397,4.59375,4,5,2
0.081978932,0.04002789,0.190795898,2.853304147720337,4.58984375,4,6,2
0.081978932,0.8078746795654297,5.40234375,2.8008487224578857,4.5859375,4,7,5
0.081978932,0.007051468,0.03012085,2.817868947982788,4.609375,4,8,4
0.081978932,0.005373274,0.019241333,2.8574893474578857,4.58984375,4,9,1
0.081978932,0.006009238,0.022018433,2.9211056232452397,4.66015625,4,10,2
0.081978932,0.005522864,0.017211914,2.9478912353515625,4.73046875,4,11,4
0.081978932,0.012853349559009,0.053344727,2.9297549724578857,4.68359375,5,6,8
0.081978932,0.7878646850585938,5.40625,2.8019649982452397,4.578125,5,7,9
0.081978932,0.005218233,0.01675415,2.956819772720337,4.75390625,5,8,1
0.081978932,0.8072757720947266,5.40234375,2.7991747856140137,4.58203125,5,9,7
0.081978932,0.0111127579584717,0.02696228,2.7997326850891118,4.58203125,5,10,5
0.081978932,0.032411575,0.19140625,2.9637951850891118,4.7734375,5,11,11
0.081978932,0.033660889,0.19152832,2.798616647720337,4.578125,6,7,2
0.081978932,0.005434309,0.018341064,2.9718868732452397,4.79296875,6,8,6
0.081978932,0.005613872,0.018356323,2.8284716606140137,4.59765625,6,9,4
0.081978932,0.7775227427482605,5.40234375,2.7994537353515625,4.58203125,6,10,6
0.081978932,0.0132280075922608,0.053253174,2.9160830974578857,4.6484375,6,11,2
0.081978932,0.8052332997322083,5.40234375,2.7991747856140137,4.58203125,7,8,7
0.081978932,0.008406775,0.02243042,2.7991747856140137,4.578125,7,9,5
0.081978932,0.009241104,0.031082153,2.798616647720337,4.578125,7,10,4
0.081978932,0.035856247,0.191040039,2.7991747856140137,4.578125,7,11,0
0.081978932,0.033875603,0.19152832,2.8156368732452397,4.6015625,8,9,4
0.081978932,0.034711566,0.19140625,2.8078243732452397,4.58203125,8,10,5
0.081978932,0.005683354,0.019989014,2.9107818603515625,4.6328125,8,11,2
0.081978932,0.005695615,0.019104004,2.960726022720337,4.76171875,9,10,11
0.081978932,0.0129686081781983,0.053405762,2.823728322982788,4.625,9,11,2
0.081978932,0.005854743,0.022277832,2.987790822982788,4.8359375,10,11,3
