feature,mean_abs_shap,mean_shap
feat_mean_remaining_mig,0.6756769487075132,-0.24561852388237085
feat_mean_security_penalty,0.5552311269660876,0.34327401927784135
feat_mean_network_penalty,0.47334194989754397,0.22247649724072324
feat_mean_remaining_reinst,0.451219173655996,-0.1415294790339974
feat_max_network_penalty,0.3884375865037814,-0.20687276984694206
feat_vim1_ram,0.18220860162830968,0.0026027345817407482
feat_vim1_cpu,0.11705831530118593,0.019418126895437177
feat_vim0_ram,0.1036000326254259,-0.005345896972747423
feat_total_ues,0.09609327316802753,0.0024632980026782123
feat_vim0_cpu,0.0455499582270634,0.0018998210874617472
feat_max_security_penalty,0.02434646950588472,-0.0004401347344292583
feat_min_remaining_mig,0.013019478746834408,0.007673054723091048
feat_mean_mtd_overhead,1.819097316044661e-06,-7.473384874540904e-07
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
