feature,mean_abs_shap,mean_shap
feat_mean_remaining_mig,1.1183535522754993,0.24612008430847535
feat_mean_remaining_reinst,0.8008384926240083,0.3223366301224616
feat_max_network_penalty,0.5443065240994536,-0.40011538676137387
feat_mean_network_penalty,0.5322993005214827,0.34077931789114246
feat_mean_security_penalty,0.35549919044693024,-0.3029537323258666
feat_total_ues,0.18577800597806515,-0.08924755968299064
feat_vim0_cpu,0.16523448822425635,-0.01374352574924631
feat_min_remaining_mig,0.14739996602224145,-0.11233912395719708
feat_vim1_ram,0.12644072961090844,0.0017228584584515333
feat_max_security_penalty,0.11005438850031159,-0.033939840673392195
feat_vim0_ram,0.05688890864018706,0.03851245419444777
feat_vim1_cpu,0.03032761305656524,0.0023206418498841843
feat_mean_mtd_overhead,0.0005930531691718774,0.0005471823252051585
feat_mean_dataleak_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dos_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_nb_resources,0.0,0.0
