feature,mean_abs_shap,mean_shap
feat_max_network_penalty,0.42111022261931463,0.0924998991046393
feat_mean_network_penalty,0.364038780097363,0.09289790119435039
feat_mean_remaining_mig,0.323988811938058,0.05980792694329251
feat_mean_remaining_reinst,0.24545330022413078,0.03514644362206527
feat_mean_security_penalty,0.22142145574217212,-0.09023951836561579
feat_max_security_penalty,0.21410244214154453,-0.17852081264773445
feat_vim1_ram,0.19534401563468717,-0.015563540166366399
feat_total_ues,0.11712027664419837,-0.011887641605145232
feat_vim0_ram,0.06728682978538948,0.0029790721123032523
feat_vim1_cpu,0.054630499345257655,0.01769677769494482
feat_vim0_cpu,0.042230088150295386,0.007772920775357312
feat_min_remaining_mig,0.02621719709745989,-0.012545408089096944
feat_mean_mtd_overhead,9.490683776383418e-05,-4.402057299457905e-05
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
