feature,mean_abs_shap,mean_shap
feat_mean_remaining_mig,0.6943380330589827,-0.4529571072144732
feat_max_network_penalty,0.6011022858669183,0.1418978420510565
feat_mean_network_penalty,0.5687629795070713,-0.01959262380734196
feat_mean_remaining_reinst,0.32047532779845095,0.24698625242929886
feat_mean_security_penalty,0.26402014252822004,-0.19637212087664505
feat_min_remaining_mig,0.2077523072002013,0.20341407415601154
feat_vim1_ram,0.15984356096727417,-0.019770802434844872
feat_vim0_ram,0.15458844417852838,0.026685682543234394
feat_max_security_penalty,0.14939201106560882,0.09310280427405317
feat_total_ues,0.11680144439695639,-0.0021128376311925407
feat_vim0_cpu,0.054142797259904944,0.00014343847722356605
feat_vim1_cpu,0.030038259674325687,-0.021421173079866223
feat_mean_mtd_overhead,0.00027029654333425075,-3.4288865135357996e-06
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
