feature,mean_abs_shap,mean_shap
feat_mean_remaining_mig,0.6220913252066904,0.2033972144254428
feat_mean_remaining_reinst,0.5524139191481842,0.1736971183272609
feat_mean_network_penalty,0.5225835194663114,-0.11602721332842425
feat_max_network_penalty,0.4922426798071516,0.04096681160372691
feat_mean_security_penalty,0.46543213061846417,-0.3676396263963631
feat_vim0_cpu,0.11489983562236546,-0.025173784601764296
feat_vim1_ram,0.10980138224464768,0.00742095876449073
feat_total_ues,0.10595237831569067,0.01955578182529297
feat_vim0_ram,0.05368466843622364,-0.00021383197935725292
feat_vim1_cpu,0.05107220268134587,0.03678080249471378
feat_max_security_penalty,0.03895641959162202,0.024960763001185896
feat_min_remaining_mig,0.008723103042967214,0.002237775380317287
feat_mean_mtd_overhead,7.654958755694212e-05,3.723048347912658e-05
feat_max_dataleak_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dos_score,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_nb_resources,0.0,0.0
