feature,mean_abs_shap,mean_shap
feat_mean_remaining_mig,3.5145991335781224,0.08032812596240187
feat_mean_remaining_reinst,2.853727893509861,-0.138861880878432
feat_max_network_penalty,1.8014034333190863,0.6188611569925331
feat_total_ues,1.5986529412732298,-0.5190311137051498
feat_vim1_ram,1.1446457459285597,-0.01604243464356396
feat_mean_network_penalty,0.6148093613169866,0.010260352668869478
feat_vim0_ram,0.2183722913229521,-0.02406589607326908
feat_vim1_cpu,0.07731658385843185,-0.012512377695074905
feat_mean_security_penalty,0.025285145466480703,-0.005585220357035089
feat_vim0_cpu,0.012744406060187341,0.007758362061518082
feat_min_remaining_mig,0.007020680994094563,-0.0011628534766677694
feat_max_security_penalty,0.0001862787721253038,7.981918567494932e-05
feat_mean_mtd_overhead,5.931648304053774e-05,-2.6040041806828058e-05
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
