feature,mean_abs_shap,mean_shap
feat_mean_security_penalty,0.6668339680078277,-0.032967034481936795
feat_mean_remaining_reinst,0.5614975911784944,-0.15492337219688762
feat_mean_network_penalty,0.3182989577420699,0.1552727681068202
feat_mean_remaining_mig,0.2966189334485102,0.07837151268245382
feat_max_network_penalty,0.2842365295857424,-0.06880981172926882
feat_total_ues,0.18673063788963318,-0.06022039410894222
feat_min_remaining_mig,0.13369601674285003,0.10485971821440188
feat_vim1_ram,0.10008250232009212,0.024148907250460833
feat_vim0_ram,0.09244862462041328,-0.00733347345764057
feat_vim0_cpu,0.07411687209908809,-0.015038708817504841
feat_vim1_cpu,0.04966906525799171,-0.015252162647161959
feat_max_security_penalty,0.041973815379588775,-0.008297561269634532
feat_mean_mtd_overhead,0.0008203702283992103,0.0001896124548424803
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
