feature,mean_abs_shap,mean_shap
feat_security_penalty_cumul,1.1540408002480236,-0.05524263267670952
feat_mean_security_penalty,0.7654915028411136,-0.07939579998361392
feat_mean_network_penalty,0.3202902156807187,-0.01788293016659703
feat_max_network_penalty,0.2628589514173162,0.031356718656098015
feat_mean_remaining_reinst,0.2540829106540226,0.0033370284179572
feat_max_security_penalty,0.21290276584482346,0.029336697949157435
feat_mean_remaining_mig,0.2012572286284352,-0.014279181534216904
feat_vim1_ram,0.19655404211672603,0.017693480820057166
feat_total_ues,0.17857332569986523,0.11799897750914061
feat_steps_since_last_mtd,0.09708953297151435,-0.002176536098559527
feat_vim0_ram,0.07478825543884624,-0.02703747409788449
feat_vim1_cpu,0.062142217438738864,-0.02560732437293433
feat_vim0_cpu,0.04874274920649376,0.015533188704184096
feat_min_remaining_mig,0.012227163258996069,0.006365786873917427
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_mtd_overhead,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
