feature,mean_abs_shap,mean_shap
feat_vim1_ram,0.9637252209181335,0.05100428686790328
feat_vim0_ram,0.6986615118057422,-0.04351928241562126
feat_mean_remaining_mig,0.48586432646101385,-0.04034853034577192
feat_mean_remaining_reinst,0.39532249242104617,-0.05672859102987767
feat_mean_security_penalty,0.23440109081553587,-0.1446270379209235
feat_mean_network_penalty,0.2176116186837514,0.09500167189138276
feat_max_network_penalty,0.17894964468034336,-0.053592268830368474
feat_max_security_penalty,0.15221404552908993,0.12597364991478766
feat_min_remaining_mig,0.13489359792299843,0.13481069975416687
feat_total_ues,0.13265549897652376,-0.10127253107388928
feat_vim1_cpu,0.03876300323104634,0.01800021829007516
feat_vim0_cpu,0.0342380738580991,0.015570048460587058
feat_mean_mtd_overhead,0.0005828744822917144,-0.0002723335624553746
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
