feature,mean_abs_shap,mean_shap
feat_vim0_ram,1078.1387843255081,993.1514173169209
feat_vim1_ram,824.974807196198,-782.1181272245088
feat_max_security_penalty,515.8873163231073,-139.36307682694752
feat_mean_security_penalty,204.92281585275398,-71.98097562666628
feat_total_ues,0.6156535738286563,-0.024904135734526475
feat_mean_remaining_mig,0.35636911604568383,0.21599605787901027
feat_mean_remaining_reinst,0.22958613752228416,0.13258371335648045
feat_max_network_penalty,0.1833470353167536,-0.09257623533594929
feat_vim1_cpu,0.16603787220823216,-0.10586471813577186
feat_mean_network_penalty,0.16162600480889502,0.09000810204551526
feat_vim0_cpu,0.07967776375127453,0.017090022572988008
feat_min_remaining_mig,0.07693929923082772,0.0739055946087161
feat_mean_mtd_overhead,0.005192088833212518,0.004523959947400683
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
