feature,mean_abs_shap,mean_shap
feat_mean_remaining_mig,0.4886800255715757,0.0013437293002315127
feat_max_network_penalty,0.40478538854735185,-0.15558816524951666
feat_mean_remaining_reinst,0.31439597277130427,0.051726755458457584
feat_mean_network_penalty,0.2927138845747428,0.04877010606566192
feat_vim0_ram,0.2259187418642407,0.029998984729591668
feat_vim1_ram,0.20844851389863325,-0.04654608896848089
feat_mean_security_penalty,0.12522688613811295,0.07404510395445957
feat_vim0_cpu,0.11082140309692545,0.03902114991321482
feat_total_ues,0.10694894563457022,-0.0867300547790473
feat_max_security_penalty,0.09581339062468555,0.056759479907422555
feat_vim1_cpu,0.04344736383788656,-0.012520836186393347
feat_min_remaining_mig,0.010758015483187926,-0.0005699612030336544
feat_mean_mtd_overhead,0.0003246461039739312,0.0002897970574319257
feat_max_dos_score,0.0,0.0
feat_mean_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_nb_resources,0.0,0.0
