feature,mean_abs_shap,mean_shap
feat_vim1_ram,0.982070176244863,0.14455247713412542
feat_mean_remaining_reinst,0.7932404672933777,-0.4024611981410216
feat_vim0_ram,0.7252674024647444,-0.1340917090267065
feat_mean_remaining_mig,0.6015208394574972,0.18979323144689103
feat_max_network_penalty,0.35778925373701387,0.18288724201474724
feat_mean_network_penalty,0.30622400367812913,-0.0446336555767142
feat_total_ues,0.20329836228660603,0.16502187671751445
feat_mean_security_penalty,0.15776293189672835,-0.11992249770945498
feat_max_security_penalty,0.06085471948684699,-0.004693313589714875
feat_vim1_cpu,0.05263239384400738,0.012456729150386439
feat_vim0_cpu,0.031513904986737847,-0.0026400061833379614
feat_min_remaining_mig,0.020954948783888903,0.013759278457817834
feat_mean_mtd_overhead,0.0009992114018557417,-2.8454694530649703e-05
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
