feature,mean_abs_shap,mean_shap
feat_mean_remaining_mig,0.7347388776092533,0.08183387809519874
feat_mean_security_penalty,0.6700670145825663,0.0021816875829672967
feat_max_security_penalty,0.5998997854163923,-0.10593602342564076
feat_mean_remaining_reinst,0.5203034238717448,0.025807724842930837
feat_min_remaining_mig,0.35035406616099496,0.020760378615744007
feat_total_ues,0.31560185762681875,-0.04291058008982183
feat_mean_network_penalty,0.21132228207031853,-0.03915642327863862
feat_max_network_penalty,0.1175987935839509,0.05513883311367433
feat_vim1_ram,0.09419450411224274,-0.010346736860916987
feat_vim0_ram,0.08105236793359219,0.012849710196174605
feat_vim0_cpu,0.04169698758291625,-0.002195541697222205
feat_vim1_cpu,0.03546799071755695,0.002000199771214767
feat_mean_mtd_overhead,0.00023090376434269316,-2.710686566390137e-05
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
