feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_mean_remaining_mig,feat_mean_remaining_reinst,feat_total_ues,ci,cj,action
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,194.625,16.0,95.375,77.28571319580078,906.1428833007812,41.0,2,7,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,194.625,16.0,95.875,103.42857360839844,928.1428833007812,41.0,2,8,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,192.625,18.0,98.0625,234.5714263916016,1004.2857055664062,49.0,2,9,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,180.375,20.0,104.375,137.0,947.1428833007812,64.0,2,10,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,188.5,18.0,101.9375,104.71428680419922,928.8571166992188,40.0,2,11,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,184.5,22.0,106.5625,190.42857360839844,981.5714111328124,35.0,3,4,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,190.5,14.0,92.75,49.85714340209961,886.2857055664062,53.0,3,5,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,16.0,96.125,129.42857360839844,943.8571166992188,59.0,3,6,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,180.375,20.0,104.375,137.0,947.1428833007812,64.0,3,7,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,182.5,24.0,108.75,169.7142791748047,969.7142944335938,51.0,3,8,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,194.625,14.0,88.5,43.0,880.4285888671875,54.0,3,9,1
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,188.5,20.0,104.25,256.1428527832031,1017.4285888671876,27.0,3,10,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,20.0,104.625,181.0,976.4285888671876,43.0,3,11,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,188.5,16.0,96.25,150.0,955.4285888671876,58.0,4,5,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,180.375,20.0,101.875,26.714284896850582,857.4285888671875,61.0,4,6,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,192.625,20.0,99.4375,76.71428680419922,905.5714111328124,40.0,4,7,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,18.0,97.375,93.0,919.0,43.0,4,8,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,192.625,14.0,89.125,57.71428680419922,891.7142944335938,56.0,4,9,1
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,28.0,198.625,12.0,91.1875,75.57142639160156,904.2857055664062,41.0,4,10,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,182.5,18.0,98.5,269.7142944335937,1022.1428833007812,40.0,4,11,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,188.5,20.0,104.5,198.5714263916016,986.5714111328124,36.0,5,6,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,26.0,196.625,10.0,86.0,241.42857360839844,1007.8571166992188,37.0,5,7,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,190.5,18.0,102.0,113.85713958740234,935.5714111328124,51.0,5,8,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,190.625,18.0,98.0625,120.0,939.0,58.0,5,9,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,26.0,196.625,16.0,95.25,71.14286041259766,901.8571166992188,44.0,5,10,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,26.0,196.625,14.0,93.125,61.71428680419922,894.8571166992188,48.0,5,11,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,182.5,24.0,108.625,176.85714721679688,972.8571166992188,39.0,6,7,5
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,22.0,106.1875,236.14285278320312,1004.8571166992188,50.0,6,8,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,182.5,24.0,108.125,105.0,929.2857055664062,40.0,6,9,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,26.0,192.5,10.0,89.125,78.85713958740234,907.7142944335938,40.0,6,10,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,26.0,192.5,16.0,100.5,171.2857208251953,970.0,47.0,6,11,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,26.0,196.625,12.0,88.125,157.42857360839844,960.7142944335938,55.0,7,8,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,192.625,18.0,98.0625,234.5714263916016,1004.2857055664062,49.0,7,9,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,18.0,102.375,140.7142791748047,950.2857055664062,56.0,7,10,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,180.375,20.0,108.625,172.0,970.2857055664062,45.0,7,11,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,178.375,24.0,112.6875,196.0,985.2857055664062,43.0,8,9,5
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,22.0,106.4375,156.14285278320312,960.1428833007812,54.0,8,10,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,26.0,196.625,16.0,96.25,254.0,1015.2857055664062,28.0,8,11,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,190.5,18.0,102.125,233.2857208251953,1003.5714111328124,55.0,9,10,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,14.0,176.375,26.0,114.375,225.14285278320312,1001.1428833007812,36.0,9,11,5
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,182.5,24.0,108.5,138.2857208251953,948.7142944335938,61.0,10,11,8
