shap_feat_max_apt_score,shap_feat_mean_apt_score,shap_feat_max_dataleak_score,shap_feat_mean_dataleak_score,shap_feat_max_dos_score,shap_feat_mean_dos_score,shap_feat_vim0_cpu,shap_feat_vim0_ram,shap_feat_vim1_cpu,shap_feat_vim1_ram,shap_feat_mean_remaining_mig,shap_feat_mean_remaining_reinst,shap_feat_total_ues,ci,cj,action
0.0,0.0,0.0,0.0,0.0,0.0,3.214347619050206e-05,0.0326859188095238,-0.0071120538571428,0.019327665142857,0.0274959551428571,0.0357655871428571,0.0068899241428571,0,1,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0093873392857142,0.0037602869523808,0.0085672992857143,0.0059710369523809,0.0722964722857142,0.0614695182857143,0.0218325469523809,0,2,7
0.0,0.0,0.0,0.0,0.0,0.0,-0.0037917933333333,-0.004537715,-0.0003739163333333,-0.0066411793333333,0.0413627306666666,0.0438344286666667,0.0159339446666666,0,3,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0018706433333332,-0.0154370533333333,0.002569142,-0.0028163859999999,0.0120374083333333,0.0180772176666666,0.0010701679999999,0,4,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0014802682857142,0.0025056766190476,-0.000704512047619,-0.0025881207142857,0.0544863282857142,0.040764572952381,0.0212712866190475,0,5,7
0.0,0.0,0.0,0.0,0.0,0.0,-0.0165686845238095,-0.0014403418571428,-0.0049988248571428,-0.0112904948571428,0.0124911881428571,0.0255987368095238,0.0124515811428571,0,6,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0018752149523809,-0.0021372467142857,0.0018853892857142,0.0008414366190476,0.0614914249523809,0.0431082262857143,0.0183980546190475,0,7,7
0.0,0.0,0.0,0.0,0.0,0.0,-0.011670958142857,0.0285821988571427,-0.0092156361428571,0.0171651975238095,0.0207393605238095,0.0184669538571428,0.0038110235238095,0,8,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0129680521904761,0.0027849638571428,0.0355416321904761,0.0270377128571428,0.0553965518571428,0.1123923185238096,0.0124648685238095,0,9,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.0183739527142857,-0.0061043907142856,-0.0149504073809524,-0.007969840047619,0.0232260522857143,0.0275383089523809,0.0069873696190476,0,10,2
0.0,0.0,0.0,0.0,0.0,0.0,0.004089445095238,0.016738915095238,0.004564735095238,0.0317755957619047,0.0470260650952381,0.0466978460952381,0.0323918977619047,0,11,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0040928674761904,0.0170042371428571,-0.0194556861904762,-0.0139138475238095,0.0177470504761905,0.0911379008095238,-0.0052494221904762,1,2,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0100676583809524,0.0187082433809524,0.0077367277142856,0.0224079807142856,0.0361724023809523,0.0479248693809523,0.030257258047619,1,3,2
0.0,0.0,0.0,0.0,0.0,0.0,-0.0023958009047619,-0.0069990992380952,0.0017888824285713,0.0101621124285714,0.0018634444285714,0.0627867640952381,0.0036761967619047,1,4,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0142239616666667,0.0203644516666667,0.0127200673333333,0.024067259,0.0350662203333332,0.0320851276666667,0.0347480523333333,1,5,2
0.0,0.0,0.0,0.0,0.0,0.0,-0.0016981482857142,0.0128809373809524,-0.0193761842857143,-0.0146601849523809,0.018807687047619,0.1030531267142857,-0.0076441336190476,1,6,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0092125037142857,-0.0045573359523809,0.006623573047619,-0.0123974162857142,0.007687879047619,-0.0193775206190476,-0.0020545429523809,1,7,2
0.0,0.0,0.0,0.0,0.0,0.0,0.00239262,0.0029898579999999,0.0096413603333332,0.0037100943333333,0.0189906233333333,-0.0115560683333332,0.0297426523333332,1,8,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0008113391904761,-0.0025395648095238,-0.0111243174761904,-0.0057290431428571,-0.0025478021428571,0.0549903238571429,-0.0146434354761905,1,9,7
0.0,0.0,0.0,0.0,0.0,0.0,-0.0024775123333333,-0.0079167833333333,-0.0070448916666666,-0.0107055579999999,0.0440094636666666,0.0439188146666666,-0.006165033,1,10,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0056035934285714,0.003221521095238,-0.0019766285714286,5.7856095238006944e-05,0.007303027095238,0.0711289487619048,0.008663182095238,1,11,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0040928674761904,0.0170042371428571,-0.0194556861904762,-0.0139138475238095,0.0177470504761905,0.0911379008095238,-0.0052494221904762,2,3,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0020530599047619,0.0129728402380952,0.0242109555714286,0.0069868289047618,0.0142431445714285,0.0953256562380952,0.0233266145714285,2,4,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.0002726813333333,0.027076353,0.0030157333333333,0.029779009,0.0515440363333333,0.058973411,0.0131686386666666,2,5,7
0.0,0.0,0.0,0.0,0.0,0.0,-0.0054353086666667,0.0193189639999999,0.0039784833333332,0.0341724863333333,0.0450858306666666,0.0521780216666667,0.0339860226666667,2,6,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0023067984285713,0.0001615834285714,0.002429494095238,0.0029846454285714,0.005332985095238,0.0709942954285715,0.0097916980952381,2,7,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0031777192380952,-0.0016316534285714,0.0056616732380952,0.0008421259047618,0.0467197559047618,0.0573674549047619,0.0133254242380952,2,8,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0060310378571428,0.0083417121904761,0.0055813345238094,0.0151721511904762,0.0703769515238095,0.0522359388571429,0.0255453738571428,2,9,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0030962188571428,0.0167061035238095,-0.0193834984761904,-0.0144365851428571,0.0185407041904762,0.0934361365238095,-0.0065959794761904,2,10,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.0073387383809524,0.0180657529523809,-0.0129288443809524,-0.0081060147142857,0.0508995702857143,0.1264348206190477,0.0082435536190476,2,11,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.0238612430952381,-0.0094305760952381,0.0005889375714285,0.0039719569047619,0.0339862149047619,0.0387843795714286,0.0095788302380952,3,4,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0020919384285713,-0.0086650832380952,-0.0027881199047619,-0.0058860522380952,0.0348954050952381,0.0329127354285714,0.0224176764285715,3,5,7
0.0,0.0,0.0,0.0,0.0,0.0,-0.011009992095238,-0.0108117834285714,-0.0241650707619047,0.0043787652380952,-0.0007824484285714,0.0095703902380952,-0.0171047607619047,3,6,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0032317709047619,-0.0049367414285714,0.0057333809047618,-0.0101680167619047,0.0165450615714286,0.0231798789047618,0.0137448059047619,3,7,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0043260666190476,0.0110699426190476,0.0045495829523809,-0.0087956553809523,0.0182248362857142,0.0164603802857142,0.0098259866190476,3,8,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0014936607142856,0.002965261047619,0.0033610487142856,0.0122567907142857,0.002393857047619,0.0630565927142857,0.008474289047619,3,9,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0026924262857142,-0.009535320047619,0.0073073562857143,-0.001597242047619,0.0116615732857142,0.0234108719523809,0.0133904742857142,3,10,2
0.0,0.0,0.0,0.0,0.0,0.0,-0.0405049219047619,-0.0172439385714285,-0.0345874182380952,-0.0073634439047619,0.0230191904285714,0.0859000534285715,-0.0029414212380952,3,11,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.0013080202857142,-0.0025255146190476,0.0046019507142856,0.0084159037142857,0.0268570517142857,0.018798196047619,0.0200875727142857,4,5,2
0.0,0.0,0.0,0.0,0.0,0.0,-0.0066726798571428,-0.0139123501904761,-0.0027634891904761,-0.0076916318571428,0.0229817984761904,0.0115147894761905,0.0052067031428571,4,6,2
0.0,0.0,0.0,0.0,0.0,0.0,-0.0082503091428571,0.0295275455238094,-0.0032716848095238,0.0081074345238094,0.0236762041904762,-0.0017934074761904,0.0020213571904762,4,7,2
0.0,0.0,0.0,0.0,0.0,0.0,0.01380537,0.0124261729999999,0.0124899189999999,0.0154940496666666,0.011102619,-0.0043183443333333,0.0139273536666666,4,8,2
