feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_mean_remaining_mig,feat_mean_remaining_reinst,feat_total_ues,ci,cj,action
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,14.0,176.375,24.0,106.25,51.85714340209961,961.8571166992188,26.0,0,1,11
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,18.0,98.25,243.2857208251953,1008.0,13.0,0,2,7
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,28.0,198.625,12.0,91.875,217.2857208251953,1001.0,9.0,0,3,10
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,178.375,26.0,114.9375,264.8571472167969,1017.5714111328124,31.0,0,4,10
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,194.625,18.0,96.4375,58.14285659790039,963.5714111328124,21.0,0,5,5
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,194.625,18.0,98.25,243.2857208251953,1008.0,13.0,0,6,7
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,194.625,18.0,96.5,68.71428680419922,964.5714111328124,17.0,0,7,5
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,188.5,18.0,101.75,199.42857360839844,996.0,14.0,0,8,7
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,194.625,16.0,94.5625,102.28571319580078,973.7142944335938,16.0,0,9,1
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,178.375,24.0,112.875,266.7142944335937,1018.4285888671876,39.0,0,10,10
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,22.0,104.25,47.42856979370117,948.4285888671876,30.0,0,11,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,182.5,24.0,106.25,45.71428680419922,933.2857055664062,29.0,1,2,5
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,12.0,174.375,28.0,115.875,192.14285278320312,993.5714111328124,11.0,1,3,7
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,14.0,176.375,24.0,106.3125,44.42856979370117,925.5714111328124,27.0,1,4,4
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,178.375,22.0,104.25,47.85714340209961,950.0,30.0,1,5,9
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,184.5,24.0,106.375,31.0,860.5714111328125,26.0,1,6,1
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,22.0,104.25,48.28571319580078,955.7142944335938,28.0,1,7,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,178.375,26.0,112.3125,40.71428680419922,887.0,36.0,1,8,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,22.0,104.3125,16.571428298950195,811.0,25.0,1,9,6
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,190.5,14.0,93.375,170.14285278320312,991.2857055664062,14.0,1,10,3
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,192.625,14.0,88.875,156.0,986.4285888671876,17.0,1,11,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,184.375,20.0,108.625,273.4285583496094,1023.5714111328124,38.0,2,3,9
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,192.625,18.0,98.6875,261.28570556640625,1016.0,30.0,2,4,4
