feat_mean_mtd_overhead,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_security_penalty,feat_max_security_penalty
-17.138730659391676,3.33546209326623,-10.184265374071023,-17.261438400340563,-23.244678601548213
-15.775863989313944,0.4023871316545069,-10.300300814491571,-5.507149578926528,-1.3937271755204028
-17.05493821223141,0.04206337844652097,-13.68104644609683,-3.853337868296533,-2.684007366565325
-27.118515665992987,2.042870184106498,-21.088112621343637,-12.929852844859317,-4.15623124399578
5.11051405433609,0.38136586815694606,3.648844752825397,5.9388835276798995,0.4609507503410425
-32.58846672040039,-2.4782832078664683,-12.79696146808732,-10.87857864871817,-3.3169058520515837
-5.57674276287493,-4.301130799623945,-1.203173681291578,-1.4152884333618154,-1.1772502526870863
-31.698874438373675,-20.034129423176392,-0.2725396252888146,-8.221302798861016,-2.5302713714240306
-0.5361237252810724,2.7117299512260487,-1.500704865207269,1.3844632454468107,0.33889570108999134
-31.644448145755312,-20.670856547386315,-0.38912077468367556,-6.457055769224593,-3.9700832800740233
0.5660472920483419,-0.5114632206912112,1.5327733218523598,1.5921812361889363,0.16473798952158614
5.565369673390728,0.6379797894435377,1.8309825602298955,4.503984145194449,0.9591795403257211
-11.787001874344485,-2.63119743805785,-7.808775632686169,-6.196503365841584,-4.950020641965707
-5.2587234640844915,-15.860134036637104,-0.5592208523989939,-8.266172038576643,-3.483625203575335
0.0,-12.825960312423557,-3.166012726509308,-10.747982030953859,-7.311719813009072
0.0,-3.892827889234941,-1.8655902959020216,-4.155768244831933,-1.3416109943162624
0.0,3.4644578754785105,3.7948938255100098,4.061636443131691,1.9881874045520114
0.0,3.704529401464505,3.538226682376404,4.084798700062288,1.5307655096420714
0.0,4.875475108239833,2.610530338728733,5.642396108738478,0.5971854738041991
0.0,5.287502053215155,2.3395132315800313,5.97925505436696,1.388672464274876
0.0,-36.12524930986301,-0.5613725511869347,-20.640367965587465,-7.808289385447827
0.0,-23.17753283991285,-4.3066614033481585,-13.998718809429265,-5.944446603198312
0.0,-1.7514473676443885,-5.993841296849165,-2.412711332677855,-2.847233805592754
0.0,-15.612540939596688,-18.19594661272232,-13.177439334783742,-15.645496490021172
0.0,-4.502377096537579,-27.69987856145172,-18.903441274655133,-11.778740054479494
0.0,2.59953701975677,2.258515659812568,5.773602743385277,1.9528268273777698
0.0,1.1509626468868284,3.5541269381124185,5.32578405863024,1.9207922920056255
0.0,-29.64798714596506,-7.297764266075646,-12.022431415928363,-13.75393115915485
0.0,2.83818189602738,-1.7647512629493882,1.6110324036823396,0.3305079333559737
0.0,-7.371623429021123,-10.996800708433087,-9.501900475540005,-4.708213175603728
0.0,-0.7920364618875197,-3.403257222204856,-2.9874588154310806,-1.8249734831016398
0.0,-1.7860035347658325,-17.70268478046717,-10.372362814854233,-6.698715184656351
0.0,-12.325229385043578,-10.444655515608266,-5.794457451157678,-4.389862241086277
0.0,-10.227240450083737,-11.541820467815173,-8.479227899364192,-6.106549628009461
0.0,-9.145407586562598,-9.231265705551225,-10.589119301711795,-3.850080876772317
0.0,-27.31932979861504,-10.77792284958442,-16.370306921913674,-10.196612987010788
0.0,1.4266503253213358,4.649254384515184,8.56045918199182,1.3610813530149315
0.0,1.7597938140507523,3.142615234080732,5.83972346147446,2.246364328128778
0.0,-26.42181079364997,-4.31772932196742,-21.195082565200252,-11.451263896306283
0.0,-27.979827689205013,-6.289982375151123,-10.834777507939643,-3.01291185359279
0.0,3.775019475255552,3.7407353477630285,4.061114770623525,2.1972908488289455
0.0,-28.73175582874834,-11.221861489859915,-20.89001422354766,-2.4238887949680077
0.0,-28.23057099486707,-7.327754814384335,-17.46390368696552,-11.61390503090701
0.0,-0.4049499130510341,-4.446511274971559,-3.68087827358581,-1.6750725714317332
0.0,0.5461237510309047,-29.51189205926481,-24.626347517046103,-11.090442736805228
0.0,-7.724539148691931,-10.095465133738262,-6.641777807805081,-8.583029192660518
0.0,0.14830878222434762,-29.605906302204925,-24.336795026003156,-10.7871032461015
0.0,-0.6755905076032533,-20.504902353908655,-15.975477622720126,-10.117931531656543
0.0,0.03400475819766813,1.3973938306191067,2.204922422108414,-0.33953737296220377
0.0,-0.569992519344666,-26.540526345034138,-22.458001143384745,-13.586359939360367
0.0,-0.5400325553148972,1.5271991824752407,2.42573016157472,0.04637769395448066
0.0,-1.6109574108622482,-30.307024386012564,-21.73735278581306,-10.94620362939736
0.0,-2.069801076283645,-4.42223400747526,-2.3956798998864217,-0.8492342503225423
0.0,-10.599209821473966,-9.656055897829992,-4.966122723033944,-7.860855510557894
0.0,-0.2886352219051389,-30.396422186867547,-21.073734226567368,-12.774787746745176
0.0,-7.167896890732008,-10.0582029216319,-8.95389283917513,-6.336374155058898
0.0,-1.9434502696805733,-6.898417180390529,-2.4152419249726598,-3.497874565083677
0.0,-1.1728220971885577,-15.82952659272828,-11.003897982085583,-6.568622563270146
0.0,-19.68033664197186,-12.078605592838812,-18.252590465401024,-15.73348854691223
0.0,-20.437425998978306,-2.543961403701182,-8.87765407012194,-6.410903211942158
0.0,-23.360532050328175,-5.910542767938246,-12.090373085607041,-7.833674892015118
0.0,-17.50020596327753,-2.8254745539992854,-9.177808514381434,-6.757044373614324
0.0,-18.234608020322774,-3.5884870113895317,-7.167239317493804,-8.613659565537475
0.0,5.513659042029091,3.1261663790372785,6.1496411852200135,1.5796217049631416
0.0,-10.87714439353896,-7.779386338287542,-4.901848626455266,-9.592173424614037
0.0,-30.637896685667055,-5.297945504862277,-14.539070133445373,-12.798555123149214
0.0,-1.5620886349703156,-26.788249374570007,-22.332236808401408,-13.400905449182185
0.0,2.47126986797886,2.657424913099029,8.413033028237889,1.3594115883595261
0.0,-1.1199595704930871,-27.099348472282433,-21.86948289017457,-12.743792874173833
0.0,-17.01248230447395,-4.128591858442785,-6.6210846853193095,-4.627009261361896
0.0,-1.3352925879061814,-20.55074968152535,-16.10823289769039,-10.067552568766647
0.0,-0.8442109076193489,-6.3827159373379105,-3.1443279997626243,-3.673278922949062
0.0,-0.21119187360391567,1.8129190222291585,2.404831806709635,0.0436598175158025
0.0,2.4179542457046215,2.6297307628745044,5.837027515887021,2.324094522262719
0.0,-10.23480796395828,-6.434261028403718,-8.756581970754654,-7.840933469779146
0.0,4.708410542416078,1.709108206071477,5.3087221539364995,1.222154964977813
0.0,-18.079486360908593,-2.0299754530648073,-10.915736432606282,-3.1933200886928774
0.0,-5.904111375766672,-2.195903507938049,-3.6889748350747897,-1.1240104261477342
0.0,-25.34525869509147,-7.98677602597996,-14.203713508843496,-0.9602530859736476
0.0,-25.601280918186823,-8.785950158591294,-10.84302590817712,-1.910985120933347
0.0,-0.7058408999867254,-20.347029020550348,-16.258931655924773,-9.82225554942673
0.0,0.21334917565697253,-29.082415476935296,-24.687787442147766,-10.922408158659143
0.0,-0.31404324538330347,1.6241408761370317,2.2430065567190005,0.10859148357131465
0.0,-4.57064068967496,-21.069092926151708,-14.260212818110821,-8.451609461951092
0.0,-3.492187957310911,-15.691796817286216,-11.820636286104504,-5.9758592145709315
0.0,-9.268155109788673,-27.18234503695503,-18.587961386186258,-11.014207424193964
0.0,-19.31065815748801,-4.835458002119566,-8.407846850823368,-5.152760694312635
0.0,3.0330614137771748,2.9999368524840153,3.840325678250776,1.800807506259865
0.0,-15.86975084893543,-1.4643599293750889,-9.627130946478035,-4.511111333484011
0.0,-26.53550326645842,-9.503279743038476,-13.867285602135688,-13.539922335491333
0.0,-26.594487444353135,-7.440636676229245,-2.0365644503243687,-0.13196366069119136
0.0,-4.461264203331958,-1.9877663294930294,-3.619648043326876,-0.9517300923349552
0.0,-16.859361342554607,-5.920687690292894,-6.906785645742152,-4.0838887043061405
0.0,-39.00660431786392,-3.5471486905598297,-15.785234285201955,-5.893898568459538
0.0,-14.025045948553652,-3.355500383876482,-9.606982875387402,-5.442070878780401
0.0,-35.77270004743748,-1.847483117634809,-18.48506072777247,-7.793928439240465
0.0,2.741747881516941,-1.5660053126287596,1.6574534162433532,-0.0003710874029243527
0.0,-4.578644151154059,-14.437299178366843,-6.766845603701163,-6.594624854673731
0.0,-9.458729264571003,-7.432274909817396,-10.428113737918606,-4.75854869429093
0.0,-12.26513562177264,-8.601616478973146,-7.639930044416626,-4.623454377733385
0.0,2.237711259345985,3.161198554264411,8.304282548433495,1.1056122883169603
0.0,1.9213378953913,-7.658234378441313,-3.2110052220507748,-1.041754056577042
0.0,-5.283659029020778,-2.232821187986854,-2.9940935357049923,-3.038183838503684
0.0,-1.8205382903366711,-5.9784816981023035,-2.961342314086364,-3.7192367346138218
0.0,0.023823099148429172,0.8861122352761298,2.3856052938828474,0.14386881837139895
0.0,-1.9099331535077297,-29.549990111704208,-21.243877007565636,-10.541922049307649
0.0,1.8397643040905542,4.207662554294945,8.327271695689305,1.8716175403778517
0.0,-5.608866082485957,-13.73951173272932,-6.792063646627739,-5.883755201052781
0.0,3.108927367518188,-1.8958002186945049,1.7767930826032885,0.3431526216239078
0.0,-10.653682433498417,-11.9204301068017,-8.814263554140641,-5.401269600302825
0.0,-2.39586523707019,-19.540622993757594,-15.669243599897738,-8.843384955163051
0.0,-4.152358299894144,-4.311051473592115,-1.1596134535324794,-2.0728729597786244
0.0,-11.923066956283947,-8.079282266229466,-5.5387061218117575,-5.4681133185706265
0.0,-5.276609112092508,-19.44766381683044,-11.715220282982814,-7.657919923982813
0.0,0.36251054192259957,1.6739838642265745,6.866875259043246,0.4930299711303494
0.0,1.528960563313684,2.26159947553177,4.607957504667873,1.0477925571608484
0.0,-34.15758194040213,1.5921870092118056,-19.390011053407548,-9.127959007487359
