feat_mean_mtd_overhead,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_security_penalty,feat_max_security_penalty
0.00010204754098357853,-2.8437431693997036e-05,0.0001280393442622762,0.0007109218579234895,0.0012199204918033329
0.0007498019125682954,-0.00016388524590163142,0.0010855177595628577,0.0038777937158470093,0.011713575136612007
-0.000512332240437182,0.00014260628415301273,-0.0008991778688524545,-0.0030142775956284095,0.0007716240437158517
-0.0002315530054644766,0.00053155901639345,-0.00375266775956284,-0.0032729696721311608,-0.010089155464480862
-3.7314754098346364e-05,-0.0022631330601092818,-0.006160298360655738,-0.0013663502732240633,-0.007226690437158448
2.024234972679631e-05,0.00038679699453555803,0.0033005948087431567,0.00044562213114750926,0.0038969732240436926
-3.106366120216725e-05,-0.002239401092896168,-0.006114839617486339,-0.001279233060109286,-0.007115249453551919
2.00300546450774e-06,0.00238105901639343,0.005520657377049187,0.001258276229508177,0.006520987978142071
-6.788934426229425e-05,-0.003050299180327861,0.00073314207650272,-0.0007704193989071087,-0.00029009153005464137
0.0,0.0021978504098360643,-0.0006757397540983625,0.0005965170765027309,0.00010686407103825723
0.0,-0.00071423531420765,0.002791119877049189,0.0040633357240437,0.009287763319672127
8.06464480874222e-05,-0.00020977841530050827,0.002684695628415308,0.0010548090163934253,0.0048328568306010705
-0.00010101693989071972,-0.0006805032786885199,0.0028183505464480945,0.004085753551912553,0.009305399726775956
5.614754098359244e-05,0.0003726366120218597,-0.0030465109289617644,-0.0024206680327868452,-0.006334867486338755
0.0,0.00025355874316939156,-0.003114151639344276,-0.001795758196721337,-0.005174075136612014
0.0,-0.0004322868852459222,0.0030650683060109386,0.0036819234972677575,0.009215278688524595
0.0,-0.00018929234972679156,0.0013198469945355242,0.004263691256830589,0.010033737704918045
0.0,-0.0007257254098360713,0.0027800696721311554,0.004098706284152993,0.009274933060109288
0.0,-0.0001120860655737816,0.0031598756830600594,-0.0035748374316939865,-0.0033055587431693543
0.0,-0.00042871857923497056,0.0036179426229508587,0.004556497267759551,0.009934081967213099
0.0,0.0004887609289617187,-0.0021114467213114822,0.002015881147540992,6.609972677599444e-05
0.0,0.0025186010928961774,0.00607846174863392,0.0013152814207650285,0.007161459016393416
0.0,-0.0005084562841530318,0.0028769098360655627,0.004432428961748636,0.009526969945355217
0.0,-0.0004930710382513616,0.003460617486338831,0.0043899426229508185,0.009853314207650253
0.0,-0.0006186270491803335,0.0028797609289617594,0.0041075696721311295,0.009358280054644818
0.0,0.00055341393442623,-0.0034343456284152882,-0.0036635969945355293,-0.00863950409836065
0.0,0.0002950396174863229,-0.003070826502732254,-0.0017598975409836336,-0.005144741803278675
0.0,-0.000101424863387978,0.0031806926229507857,-0.0036199959016393534,-0.0032908784153005168
0.0,-0.0005938333333333316,0.0033590573770492273,0.004483721311475385,0.010009857923497253
0.0,-6.020765027323115e-05,0.0032160737704917835,-0.002972658469945357,-0.0036138142076502597
0.0,-0.0004930027322404139,-0.003297177595628461,-0.0009533907103825171,0.0015509644808743305
0.0,9.062568306009372e-05,0.003371232240437109,-0.003405680327868847,-0.003159784153005426
0.0,0.0003299153005464489,-0.0030869398907103834,-0.002434950819672108,-0.0063682868852458765
0.0,-3.1677595628428444e-05,0.0032414289617485985,-0.0033694699453551817,-0.0032678879781420493
0.0,0.00010965573770492683,-0.00327512295081967,-0.0017470355191257334,-0.004979923497267751
0.0,9.633879781400286e-06,-0.002591336065573801,0.00259957650273227,0.00212761748633881
0.0,0.0001686434426229665,-0.00032124453551912995,-0.004428785519125686,0.0012368292349726681
0.0,0.00023626639344263628,-0.0013592527322404332,-0.0031096926229508414,0.0008170724043715752
0.0,-0.0003794480874317052,0.0031298142076502866,0.0037363032786885153,0.009251314207650274
0.0,0.0001406243169398986,-0.0013953729508196587,-0.0034679603825136726,0.0008861516393442585
0.0,-0.0005294644808743129,0.0034112131147541365,0.004664423497267749,0.010144631147540963
0.0,-0.003005277322404388,0.0007573784153005088,-0.0007706051912568292,-0.00048710245901636127
0.0,0.0031162909836065346,0.005385859289617484,0.0012930669398907163,0.006817635245901643
0.0,-0.0004514808743169268,0.0024637814207650157,0.0012528306010928904,0.00496109836065573
0.0,-1.5306010928981765e-05,0.0032658551912567797,-0.003513420765027313,-0.0032417349726775535
0.0,-0.00017930874316939406,0.0030902704918032505,-0.0032730437158470034,-0.0034505245901639238
0.0,-0.0005913374316939939,0.002891056010928971,0.004134933060109271,0.009372331967213121
0.0,3.512704918030851e-05,9.388114754098216e-05,0.005973088797814204,0.010349755464480886
0.0,-0.0006225997267759742,0.002887990437158476,0.004144176229508199,0.00912041666666667
0.0,-0.00025599453551913495,0.0016876120218579478,0.004740434426229514,0.011400751366120216
0.0,0.00041353551912571077,0.009009986338797741,0.001547964480874328,0.004474497267759591
0.0,0.0022776980874316833,0.0055159002732240526,0.0013108756830600959,0.006507509562841539
0.0,-0.0019780915300546494,-0.005703528688524592,-0.0011425040983606641,-0.006501908469945337
0.0,-0.0031320423497267565,0.0006822199453551885,-0.0007892663934426266,-0.00019546857923498015
0.0,-0.00201473497267761,-0.005687259562841544,-0.0011535409836065484,-0.006492497267759532
0.0,0.003180131147540954,0.0054475382513661155,0.0012612213114754182,0.006769961748633894
0.0,0.0004139521857923793,0.003316515027322396,0.00047176639344259587,0.003899995901639339
0.0,0.00031536338797813826,-0.0030567896174863566,-0.0017403060109289744,-0.005145693989071033
0.0,-0.00012544945355192532,0.0010853292349726788,0.0023569357923497436,-0.0010913237704918075
0.0,0.00015133743169398056,-0.0013317008196721376,-0.0038479603825136693,-0.010226709016393413
0.0,0.00022361612021857755,0.00025110245901639625,0.005728217213114762,0.011369867486338807
0.0,-0.0001498442622951024,0.0010612568306010862,0.002341169398907126,-0.0011070901639344305
0.0,-0.0005906366120218562,-0.003941051912568301,-0.0009141666666666709,0.0016332978142076509
0.0,-0.0006257267759562785,0.003319360655737746,0.004384650273224029,0.00998851912568304
0.0,0.002631672131147536,0.006097032786885271,0.001374546448087436,0.007118551912568294
0.0,0.0025690696721311435,0.0061305669398907334,0.00136497950819673,0.007198187158469932
0.0,0.00041477732240439817,0.003316266393442605,0.0004705259562841556,0.003908659836065559
0.0,0.00035371721311475667,-0.003071490437158479,-0.0024380204918032426,-0.006358468579234949
0.0,0.000161310109289603,-0.0013205505464480903,-0.00384141666666667,-0.010220375683060076
0.0,0.00028258060109290044,-0.001356006830601095,-0.003063345628415317,0.0008251653005464419
0.0,-2.709562841530155e-05,-0.00020305191256831062,-0.004375448087431681,0.0011620382513661102
