feat_mean_mtd_overhead,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_security_penalty,feat_max_security_penalty
0.0004381320000000083,-6.216633333333901e-05,0.0014396219999999915,0.0017926003333333263,0.00788049199999996
-0.0011302990000000375,0.0006419493333333315,0.0003646726666667117,0.0004516510000000196,0.00012868600000001397
0.0032537570000000108,0.0008257919999999884,0.0018411236666666774,0.0026810853333333324,0.014561261999999985
9.113000000003386e-05,0.0027926483333333588,0.008687576666666606,-0.0009702716666666553,-0.003130043333333333
-0.0015268239999999718,0.0014085210000000356,0.0019667793333333337,0.0038327309999999716,0.004699452666666672
0.0005811733333333288,-0.00158910333333332,0.0003689716666666499,0.0,-0.001516181666666672
0.0007811799999999799,-0.001499638333333317,0.0017183200000000186,4.4101666666673204e-05,-0.0011682633333333207
0.0030630483333333276,0.003685065000000013,0.005384081666666663,0.0017588700000000061,0.009275954999999987
0.00219218433333335,-0.0015659440000000062,0.0003777210000000114,0.00126359933333335,0.014913459333333299
0.0002809986666666394,-0.0013101213333333284,0.0018565403333333519,0.000422783666666702,-0.0011975013333333205
0.0012619576666666682,0.0009318059999999844,-2.3470666666660506e-05,5.463933333333691e-05,-0.0017570723333333424
-0.010895726333333248,0.00040141700000000113,-0.0025017680000000474,-0.0023435563333333545,-0.009821326333333333
-0.0011265566666666684,0.002553368333333338,0.0007213633333333486,0.0011326316666666672,0.00022585333333335076
0.001896417000000019,0.001255243666666677,0.0004972003333333446,0.0008192703333333241,-0.0012884313333333293
-0.0032062819999999826,0.00046234300000000264,-0.0011188636666666575,-8.399533333334173e-05,-0.0010085419999999812
-0.011484854999999941,2.149499999999291e-05,-0.0013806983333333517,-0.0031007950000000186,-0.009216106666666666
-0.0003388470000000095,0.0006304696666666732,-0.0014935236666666857,0.0004110546666666664,-0.00470337366666666
-0.002603519000000019,-0.0023669206666666396,-0.0008817806666666861,-0.0011911173333333251,0.00010369766666668695
-0.001243831666666647,-7.223500000002811e-05,-0.003357289999999982,-0.0015840350000000099,-0.0003352483333333152
0.0027708396666666357,-0.00019591366666660628,0.001917852999999999,0.0007692130000000258,0.004810667999999985
-0.001389580666666699,0.003732811000000026,0.004001864333333334,0.00160521100000001,0.00738071433333333
-0.0007646803333333308,0.001294047999999988,-0.004212418666666665,-0.0013477536666666825,0.0011664846666666305
0.003350390000000008,-0.0006521100000000408,0.0010200166666667243,0.000517703333333355,0.0032340399999999645
-0.0011269159999999884,-0.0014368343333333452,0.0011368706666666647,1.4920666666672251e-05,0.004251278999999982
0.0,0.004465476666666693,-0.002718740000000019,-0.0002321166666666456,-0.0036305800000000004
0.0,-0.00025733000000000613,0.0016395033333333165,0.0009471333333333114,0.004837373333333317
0.0,-0.0008072183333333195,-0.0011517750000000135,-0.0022583083333333398,-0.008226638333333328
0.0,0.0006598083333333197,-0.00040348833333328504,0.0017178716666666851,0.001353468333333318
0.0,0.0005423033333333387,0.0004652433333333256,0.000873523333333341,-0.002351369999999957
0.0,0.00017497000000001706,-0.0011209333333333307,-8.619666666666997e-05,-0.003957139999999963
0.0,-0.0004573716666666261,0.00137693166666664,-0.00017810499999999438,0.0017869050000000018
0.0,0.0018206799999999947,0.0006065633333333472,0.0007411933333333298,-0.002700576666666685
0.0,-0.007056653333333352,-0.008273059999999933,-0.006483456666666673,-0.003347790000000024
0.0,-0.001037900000000022,0.001896766666666679,0.0009730133333333559,-0.001622179999999978
0.0,0.0027114966666666393,-0.0008421733333333027,-3.004333333334573e-05,0.0014670800000000314
0.0,0.0047540400000000045,0.006915156666666676,0.004821993333333326,0.00667682999999999
0.0,-5.553333333336175e-05,-0.002569063333333258,-0.0005082766666666661,0.001188913333333319
0.0,-0.002027731666666684,0.0005954883333333548,-0.0012491750000000069,-0.002270881666666629
