shap_feat_mean_mtd_overhead,shap_feat_mean_network_penalty,shap_feat_max_network_penalty,shap_feat_mean_security_penalty,shap_feat_max_security_penalty,ci,cj,action
0.0,0.1112644233333332,-0.0494456099999999,0.0349172933333333,0.0021123933333333,0,1,7
0.0,-0.00295041,0.0150881733333333,0.0326040466666666,0.12156029,0,2,1
0.0,0.0022213733333333,0.0136153166666666,-0.0328703,-0.02890729,0,3,2
0.0,0.0690543766666666,0.0440560499999999,0.11174334,0.0494907333333333,0,4,7
0.0,0.0051941666666666,0.0087305833333333,0.0785834333333333,0.0138503166666667,0,5,7
0.0,0.013082295,0.0073602283333333,0.0090505949999999,0.0202415016666666,0,6,7
0.0,-0.0197320333333333,-0.0328210733333333,-0.0998998933333333,-0.0083168599999999,0,7,7
0.0,0.0066080516666666,-0.0011810016666666,0.002532675,0.0138408949999999,0,8,7
0.0,0.0082158749999999,0.0065328749999999,0.1340444916666667,0.0329729183333333,0,9,4
0.0,-0.0055331449999999,0.0784136016666666,-0.0142964449999999,0.0095421283333333,0,10,2
0.0,0.005257355,0.0036796716666666,0.0588722916666666,0.0164151416666666,0,11,2
0.0,0.0015903833333333,0.0111194533333333,0.0600606766666667,0.1252325866666666,1,2,1
0.0,-0.0013466066666666,0.0003032699999999,-0.0153733733333333,-0.0097432699999999,1,3,7
0.0,0.0474169566666666,-0.0450801099999999,0.0312094066666666,-0.0036067533333333,1,4,7
0.0,-0.0687923966666666,0.0138032999999999,-0.0736213899999999,0.0054946266666666,1,5,7
0.0,-0.01698388,-0.0181538866666666,-0.00358187,0.0045282566666666,1,6,7
0.0,-0.0054847383333333,-0.000535265,-0.0362146083333333,0.0109842316666666,1,7,2
0.0,0.0239518699999999,0.0325463233333333,0.0170977199999999,0.0238147066666666,1,8,5
0.0,-0.0037543416666666,0.0042026583333333,0.033807775,0.0559100083333333,1,9,2
0.0,-0.0006801533333332,-0.00818242,0.00142455,-0.0086668766666666,1,10,7
0.0,0.0964861883333332,-0.0610287016666665,0.0718258516666666,0.0167511616666666,1,11,7
0.0,0.0085457199999999,-0.0055222366666667,0.1270534433333333,0.0294062133333333,2,3,2
0.0,-0.0027838299999999,0.0108116766666666,0.0103530833333332,0.09304717,2,4,1
0.0,-0.00243742,0.0116433833333333,0.03833309,0.1155940466666666,2,5,1
0.0,-0.0011230066666667,0.0109598899999999,0.0493092366666667,0.12175998,2,6,1
0.0,-0.0027838299999999,0.0108116766666666,0.0103530833333332,0.09304717,2,7,1
0.0,-0.0005650516666666,0.0080190516666666,0.0389877516666667,0.1123943483333334,2,8,1
0.0,0.0044202316666666,0.020916715,0.026657585,0.1745575683333332,2,9,1
0.0,0.0015276699999999,0.0232418166666666,0.05735462,0.0930929933333333,2,10,1
0.0,0.0007648299999999,0.0151094333333333,0.0488326866666667,0.12192515,2,11,1
0.0,0.016816115,0.0147501449999999,0.0204300283333333,-0.0088741883333333,3,4,7
0.0,6.544000000002076e-05,-0.0144926433333333,0.0025410666666666,-0.0109967633333333,3,5,7
0.0,-0.0006190583333333,-0.0059519949999999,-0.028734745,-0.0048817416666666,3,6,7
0.0,0.0023613516666666,0.0035228949999999,0.030672855,0.0698849183333333,3,7,1
0.0,0.000192425,-0.0013222016666666,-0.0544180216666667,0.0168089583333333,3,8,2
0.0,0.0215993449999999,-0.0079066349999999,0.0149347116666666,-0.0065826216666666,3,9,7
0.0,-0.0602428833333332,0.0693543666666666,0.0200007333333333,-0.0047870766666666,3,10,2
0.0,0.0054223766666666,0.0003625333333333,0.0054005133333333,-0.0088624033333333,3,11,2
0.0,0.0310260233333332,0.0048366233333333,-0.05304128,0.0338737733333333,4,5,2
0.0,0.0216981616666666,-0.0038015183333333,0.1211475683333333,0.0333509283333333,4,6,2
0.0,0.0369055133333333,0.0159331833333333,0.0155387633333333,0.0293201599999999,4,7,5
0.0,0.0112409866666666,0.0025941566666667,0.1029178533333333,0.0054681633333333,4,8,2
0.0,8.455999999999742e-05,0.0033270966666666,-0.0033830999999999,-0.0198094566666666,4,9,2
0.0,0.0083543999999999,-0.0113063066666666,0.0402493933333333,0.0123806533333333,4,10,2
0.0,-0.0010689583333333,0.0020058116666666,-0.0635776383333333,0.006382945,4,11,1
0.0,0.004708005,0.0084112583333333,0.0738998416666666,0.028841355,5,6,1
0.0,-0.0136433633333333,0.0050779133333333,0.0116243833333333,0.0022499466666666,5,7,2
0.0,-0.00461064,0.0140532166666667,0.0283312533333332,0.10587627,5,8,1
0.0,0.0847497533333332,-0.0671785299999999,0.0584009966666666,-0.0185447199999999,5,9,7
0.0,0.0172314216666666,0.0305252783333332,0.0112628383333333,0.0223980816666666,5,10,7
0.0,0.0034397499999999,0.0017646466666666,0.0285870766666666,0.0121656266666666,5,11,1
0.0,-0.001977595,0.0060950383333333,-0.0963019416666666,-0.0092533616666666,6,7,7
0.0,0.0002456083333333,0.0018088383333333,0.0081231949999999,0.0308203183333333,6,8,1
0.0,0.0087079666666667,0.0059263999999999,0.1321942,0.0307575933333332,6,9,4
0.0,-0.0027150716666666,0.0043049016666666,-0.008808815,0.000184945,6,10,7
0.0,0.0174367083333333,0.000547675,0.0541079716666667,0.0329647849999999,6,11,2
0.0,0.0708317683333332,-0.0775895316666666,0.0515747016666666,-0.0035994383333333,7,8,7
0.0,0.0101001449999999,0.0175645516666666,0.0110416183333333,0.0172913049999999,7,9,5
0.0,-0.0054404416666666,-0.0084501916666666,0.0018529649999999,-0.0072811716666666,7,10,5
0.0,0.0035144333333333,0.0013129733333333,0.02415206,0.0065138533333333,7,11,7
0.0,0.00227272,0.01639197,0.1012213566666666,0.0061731133333333,8,9,2
0.0,-0.0060108283333333,-0.0168472183333333,-0.0318572216666666,0.0111998883333333,8,10,2
0.0,0.0116302883333333,-0.0117485083333333,0.040408515,0.025947845,8,11,2
0.0,0.0016889933333333,-0.0005603633333333,0.0306678499999999,0.0155056199999999,9,10,1
0.0,0.0066424666666666,0.0013123966666666,0.0293686966666666,0.03267558,9,11,2
0.0,0.0047509266666666,0.00765797,0.0158064333333333,0.07596069,10,11,1
